chr	start	end	strand	repName	ID	mappability
chr15	88794921	88795715	-	RLTR13B3	TSCTE1608	0.5974843
chr15	88795904	88796096	-	RLTR13B3	TSCTE1609	0.9481865
chr15	89990696	89991516	-	RLTR13B4	TSCTE1610	0.59805113
chr15	90318008	90318161	-	RLTR13D5	TSCTE1611	1
chr15	90318677	90319528	-	RLTR13D5	TSCTE1612	0.74178404
chr15	94784502	94785364	-	RLTR13B1	TSCTE1613	0.7798378
chr15	100540703	100541586	+	RLTR13B1	TSCTE1614	0.7963801
chr16	7688747	7689659	-	RLTR13B3	TSCTE1615	0.50711936
chr16	8432905	8433748	+	RLTR13D5	TSCTE1616	0.81042653
chr16	8441138	8441296	+	RLTR13D5	TSCTE1617	1
chr16	9241310	9242131	+	RLTR13B2	TSCTE1618	0.14841849
chr16	9351108	9351943	+	RLTR13B2	TSCTE1619	0.23444976
chr16	10264195	10265191	-	RLTR13D5	TSCTE1620	0.73921764
chr16	11502350	11503281	-	RLTR13B3	TSCTE1621	0.37768242
chr16	14677889	14678708	-	RLTR13B2	TSCTE1622	0.03902439
chr16	14685385	14686204	-	RLTR13B2	TSCTE1623	0.07317073
chr16	15220118	15220979	-	RLTR13B3	TSCTE1624	0.8259861
chr16	16295208	16296178	-	RLTR13D5	TSCTE1625	0.7528321
chr16	17817863	17818802	+	RLTR13D5	TSCTE1626	0.86170214
chr16	20355064	20355106	-	RLTR13B3	TSCTE1627	1
chr16	21756090	21756343	+	RLTR13D5	TSCTE1628	1
chr16	21756337	21756783	+	RLTR13D5	TSCTE1629	0.86577183
chr16	23882828	23883678	+	RLTR13B4	TSCTE1630	0.7767333
chr16	23921955	23922935	+	RLTR13B3	TSCTE1631	0.4393476
chr16	25037703	25038544	-	RLTR13B2	TSCTE1632	0.60807604
chr16	27183338	27183493	+	RLTR13B1	TSCTE1633	1
chr16	27183975	27184771	+	RLTR13B1	TSCTE1634	0.74905896
chr16	28621657	28622497	+	RLTR13B4	TSCTE1635	0.7740785
chr16	29513461	29514463	+	RLTR13D5	TSCTE1636	0.90029913
chr16	36267314	36268247	-	RLTR13B3	TSCTE1637	0.28265524
chr16	38167759	38168612	-	RLTR13B1	TSCTE1638	0.66042155
chr16	40668092	40668952	-	RLTR13D5	TSCTE1639	0.5818815
chr16	48153919	48154887	+	RLTR13B1	TSCTE1640	0.7729618
chr16	48887883	48888736	-	RLTR13B4	TSCTE1641	0.8360656
chr16	48892867	48893850	-	RLTR13D5	TSCTE1642	0.9288618
chr16	50238902	50239775	+	RLTR13B1	TSCTE1643	0.96567506
chr16	51064248	51065092	-	RLTR13B4	TSCTE1644	0.5857988
chr16	51367696	51368581	-	RLTR13B1	TSCTE1645	0.7629797
chr16	51872594	51873562	-	RLTR13B1	TSCTE1646	0.81424147
chr16	52766644	52767512	+	RLTR13B1	TSCTE1647	0.5972382
chr16	54357327	54358173	-	RLTR13B2	TSCTE1648	0.7048406
chr16	57257279	57257708	-	RLTR13B2	TSCTE1649	0.8604651
chr16	57257770	57258207	-	RLTR13B2	TSCTE1650	0.61187214
chr16	60638698	60639517	-	RLTR13B2	TSCTE1651	0.20731707
chr16	65154243	65154740	+	RLTR13B1	TSCTE1652	0.77911645
chr16	65154742	65154803	+	RLTR13B1	TSCTE1653	1
chr16	65425159	65425308	-	RLTR13B4	TSCTE1654	0.93333334
chr16	65425850	65426545	-	RLTR13B4	TSCTE1655	0.7270115
chr16	65646617	65647512	-	RLTR13B2	TSCTE1656	0.85491073
chr16	72317214	72317316	+	RLTR13B4	TSCTE1657	1
chr16	73651751	73652589	-	RLTR13B2	TSCTE1658	0.42789036
chr16	75294223	75295056	-	RLTR13B1	TSCTE1659	0.74820143
chr16	76092174	76092556	+	RLTR13B2	TSCTE1660	0.45169714
chr16	76596147	76597029	-	RLTR13B1	TSCTE1661	0.49037373
chr16	76715245	76716135	+	RLTR13B1	TSCTE1662	0.7418631
chr16	78139082	78139219	-	RLTR13B1	TSCTE1663	1
chr16	79991389	79992212	+	RLTR13B2	TSCTE1664	0.5873786
chr16	82200891	82201878	+	RLTR13D5	TSCTE1665	0.98987854
chr16	83905280	83906157	-	RLTR13B1	TSCTE1666	0.96583146
chr16	83924012	83924399	-	RLTR13D5	TSCTE1667	0.92268044
chr16	83925762	83926393	-	RLTR13D5	TSCTE1668	0.93670887
chr16	85448531	85449507	+	RLTR13B1	TSCTE1669	0.52200615
chr16	85451991	85452028	+	RLTR13B4	TSCTE1670	1
chr16	89044973	89045796	-	RLTR13B4	TSCTE1671	0.41747573
chr16	89628746	89629589	-	RLTR13B2	TSCTE1672	0.49052134
chr16	91599857	91600350	+	RLTR13B1	TSCTE1673	0.51417005
chr16	91600400	91600527	+	RLTR13B1	TSCTE1674	0.9921875
chr16	91600719	91601037	+	RLTR13B1	TSCTE1675	0.81191224
chr16	94999787	94999860	+	RLTR13B2	TSCTE1676	1
chr17	3078064	3078979	-	RLTR13B1	TSCTE1677	0.5414847
chr17	6449520	6450451	-	RLTR13B3	TSCTE1678	0.37768242
chr17	6621283	6622214	-	RLTR13B3	TSCTE1679	0.15236051
chr17	6940331	6941184	+	RLTR13B4	TSCTE1680	0.16861826
chr17	7451827	7452580	-	RLTR13B2	TSCTE1681	0.50928384
chr17	7953102	7953956	-	RLTR13B4	TSCTE1682	0.06900585
chr17	10446979	10447077	+	RLTR13B1	TSCTE1683	1
chr17	10447083	10447257	+	RLTR13B1	TSCTE1684	1
chr17	13578486	13579342	+	RLTR13B1	TSCTE1685	0.7782964
chr17	15393221	15393320	-	RLTR13B3	TSCTE1686	1
chr17	16850903	16851070	+	RLTR13D5	TSCTE1687	0.88095236
chr17	17061498	17062377	-	RLTR13B1	TSCTE1688	0.625
chr17	17109108	17109990	+	RLTR13B1	TSCTE1689	0.20385051
chr17	17166269	17167151	+	RLTR13B1	TSCTE1690	0.22650057
chr17	17496045	17496934	-	RLTR13B1	TSCTE1691	0.5730337
chr17	17674708	17675562	-	RLTR13B4	TSCTE1692	0.625731
chr17	18220006	18220154	-	RLTR13D5	TSCTE1693	1
chr17	18220300	18221271	-	RLTR13D5	TSCTE1694	0.9691358
chr17	18712709	18713541	-	RLTR13B2	TSCTE1695	0.66386557
chr17	18763584	18764510	-	RLTR13B3	TSCTE1696	0.38511327
chr17	19237176	19237613	-	RLTR13D5	TSCTE1697	1
chr17	19237602	19237636	-	RLTR13D5	TSCTE1698	1
chr17	20513775	20514628	+	RLTR13B4	TSCTE1699	0.77751756
chr17	20971950	20972769	-	RLTR13B2	TSCTE1700	0.07317073
chr17	21459947	21460738	-	RLTR13D5	TSCTE1701	0.91161615
chr17	21826896	21827751	-	RLTR13B4	TSCTE1702	0.76635516
chr17	21853675	21854500	+	RLTR13B2	TSCTE1703	0.3946731
chr17	22174431	22175312	-	RLTR13B1	TSCTE1704	0.77324265
chr17	22405935	22406821	+	RLTR13B1	TSCTE1705	0.69560313
chr17	28571048	28572073	-	RLTR13D5	TSCTE1706	0.87329435
chr17	28627049	28627126	+	RLTR13B3	TSCTE1707	1
chr17	30095834	30096909	-	RLTR13D5	TSCTE1708	0.9535316
chr17	32610070	32610937	-	RLTR13B1	TSCTE1709	0.9078341
chr17	33475726	33476245	+	RLTR13B2	TSCTE1710	0.6826923
chr17	36250235	36251143	-	RLTR13B3	TSCTE1711	0.49394938
chr17	37125193	37126125	+	RLTR13B3	TSCTE1712	0.42122185
chr17	37889350	37890282	+	RLTR13B3	TSCTE1713	0.24973205
chr17	38276018	38276077	+	RLTR13B4	TSCTE1714	1
chr17	40011822	40012612	-	RLTR13B4	TSCTE1715	0.92414665
chr17	40518149	40519038	+	RLTR13B1	TSCTE1716	0.6853933
chr17	40862291	40863326	-	RLTR13D5	TSCTE1717	0.94208497
chr17	41281310	41282334	+	RLTR13D5	TSCTE1718	0.9804878
chr17	41313099	41314000	+	RLTR13B1	TSCTE1719	0.8226164
chr17	42225932	42226814	+	RLTR13B1	TSCTE1720	0.68289924
chr17	42280621	42281619	-	RLTR13D5	TSCTE1721	0.9299299
chr17	42500783	42501610	+	RLTR13B2	TSCTE1722	0.64975846
chr17	43197957	43198961	-	RLTR13D5	TSCTE1723	0.72139305
chr17	45430590	45430782	+	RLTR13B1	TSCTE1724	0.8445596
chr17	45455422	45456241	+	RLTR13B2	TSCTE1725	0.4390244
chr17	51275833	51276678	+	RLTR13B4	TSCTE1726	0.86997634
chr17	51680687	51681579	-	RLTR13B1	TSCTE1727	0.5856663
chr17	54621571	54622466	-	RLTR13B3	TSCTE1728	0.7433036
chr17	55072422	55073357	-	RLTR13D5	TSCTE1729	0.67948717
chr17	55073441	55073521	-	RLTR13D5	TSCTE1730	1
chr17	59394269	59395089	-	RLTR13B2	TSCTE1731	0.3909866
chr17	60630491	60631344	-	RLTR13B4	TSCTE1732	0.87119436
chr17	60913821	60914221	-	RLTR13B1	TSCTE1733	0.85037404
chr17	61405619	61406447	-	RLTR13B2	TSCTE1734	0.48130277
chr17	61511839	61511948	+	RLTR13D5	TSCTE1735	1
chr17	65221566	65222398	-	RLTR13B2	TSCTE1736	0.57983196
chr17	65511800	65512645	-	RLTR13B4	TSCTE1737	0.5862884
chr17	65672076	65673068	+	RLTR13D5	TSCTE1738	0.6777442
chr17	68949386	68950359	+	RLTR13B1	TSCTE1739	0.63039017
chr17	69297154	69298180	+	RLTR13D5	TSCTE1740	0.8831548
chr17	69587439	69588357	+	RLTR13B3	TSCTE1741	0.49945593
chr17	69592862	69593791	-	RLTR13B3	TSCTE1742	0.49462366
chr17	73127527	73128384	-	RLTR13B1	TSCTE1743	0.4055944
chr17	74062744	74063626	+	RLTR13B3	TSCTE1744	0.62627405
chr17	74073045	74073941	+	RLTR13B3	TSCTE1745	0.6098105
chr17	75605521	75606384	+	RLTR13B4	TSCTE1746	0.8611111
chr17	76118227	76119073	+	RLTR13B4	TSCTE1747	0.9291617
chr17	77198708	77199549	-	RLTR13B2	TSCTE1748	0.56057006
chr17	80261707	80262520	+	RLTR13B4	TSCTE1749	0.75429976
chr17	85146125	85146944	-	RLTR13B2	TSCTE1750	0.14634146
chr17	89516313	89517306	+	RLTR13D5	TSCTE1751	0.8390342
chr18	3477034	3477332	+	RLTR13B1	TSCTE1752	0.7993311
chr18	4012404	4013332	+	RLTR13B3	TSCTE1753	0.2787944
chr18	4304577	4305427	+	RLTR13B4	TSCTE1754	0.6474736
chr18	4817323	4817380	+	RLTR13D5	TSCTE1755	1
chr18	6269373	6269679	-	RLTR13D5	TSCTE1756	0.86970687
chr18	6270544	6271145	-	RLTR13D5	TSCTE1757	0.63455147
chr18	6321439	6321623	-	RLTR13B1	TSCTE1758	0.6216216
chr18	6324451	6325277	-	RLTR13B1	TSCTE1759	0.57678354
chr18	6757521	6757923	+	RLTR13B2	TSCTE1760	0.6029777
chr18	6757979	6758398	+	RLTR13B2	TSCTE1761	0.7095238
chr18	7959594	7960601	+	RLTR13D5	TSCTE1762	0.9007937
chr18	8821496	8822325	+	RLTR13B4	TSCTE1763	0.45783132
chr18	9259193	9259395	-	RLTR13D5	TSCTE1764	1
chr18	11690620	11691495	-	RLTR13B1	TSCTE1765	0.5890411
chr18	12543854	12544786	-	RLTR13B3	TSCTE1766	0.31832796
chr18	12548032	12549039	-	RLTR13D5	TSCTE1767	0.74206346
chr18	14106133	14106349	-	RLTR13B2	TSCTE1768	0.67741936
chr18	15666233	15666343	-	RLTR13B3	TSCTE1769	1
chr18	16303123	16303965	+	RLTR13B4	TSCTE1770	0.73902726
chr18	18834635	18834942	+	RLTR13B1	TSCTE1771	0.019480519
chr18	19098318	19099326	-	RLTR13D5	TSCTE1772	0.7224975
chr18	19125237	19125433	-	RLTR13D5	TSCTE1773	0.79695433
chr18	22801679	22801891	+	RLTR13B1	TSCTE1774	0.85915494
chr18	22802518	22803197	+	RLTR13B1	TSCTE1775	0.8088235
chr18	29346860	29346914	+	RLTR13B2	TSCTE1776	1
chr18	29347362	29348138	+	RLTR13B2	TSCTE1777	0.5765766
chr18	30743658	30744529	-	RLTR13B1	TSCTE1778	0.7706422
chr18	31171602	31172582	-	RLTR13D5	TSCTE1779	0.6941896
chr18	33253535	33254374	+	RLTR13B1	TSCTE1780	0.85714287
chr18	33734357	33735235	-	RLTR13B1	TSCTE1781	0.72696245
chr18	45830928	45831821	+	RLTR13B3	TSCTE1782	0.36241612
chr18	46427634	46428514	-	RLTR13B1	TSCTE1783	0.7616345
chr18	48586340	48587329	+	RLTR13D5	TSCTE1784	0.8787879
chr18	49527031	49527944	+	RLTR13B1	TSCTE1785	0.7155361
chr18	50540980	50541437	+	RLTR13B1	TSCTE1786	0.59170306
chr18	50541503	50541921	+	RLTR13B1	TSCTE1787	0.66587114
chr18	53042815	53043704	-	RLTR13B1	TSCTE1788	0.41573033
chr18	53969997	53971001	-	RLTR13D5	TSCTE1789	0.7910448
chr18	55672011	55672884	-	RLTR13B1	TSCTE1790	0.67963386
chr18	59802346	59803284	-	RLTR13B1	TSCTE1791	0.62726307
chr18	59918878	59919919	+	RLTR13D5	TSCTE1792	0.65451056
chr18	60041373	60042353	+	RLTR13D5	TSCTE1793	0.9082569
chr18	60282851	60283538	-	RLTR13D5	TSCTE1794	0.81104654
chr18	62708408	62709317	+	RLTR13B1	TSCTE1795	0.5824176
chr18	66353806	66354003	-	RLTR13B2	TSCTE1796	0.64646465
chr18	66388408	66389371	+	RLTR13D5	TSCTE1797	0.8858921
chr18	66631519	66632532	-	RLTR13D5	TSCTE1798	0.72386587
chr18	68489596	68490420	+	RLTR13B4	TSCTE1799	0.56363636
chr18	70182050	70182250	+	RLTR13B4	TSCTE1800	0.75124377
chr18	70182368	70183032	+	RLTR13B4	TSCTE1801	0.66917294
chr18	70227332	70228162	+	RLTR13B2	TSCTE1802	0.5788207
chr18	72621619	72621786	+	RLTR13D5	TSCTE1803	1
chr18	73952844	73952916	+	RLTR13D5	TSCTE1804	1
chr18	74387877	74388769	-	RLTR13B1	TSCTE1805	0.64165735
chr18	74845205	74845449	+	RLTR13B1	TSCTE1806	1
chr18	77209711	77210546	-	RLTR13B1	TSCTE1807	0.82057416
chr18	77668664	77668720	-	RLTR13B2	TSCTE1808	1
chr18	79482454	79483306	-	RLTR13B4	TSCTE1809	0.7186401
chr18	79932514	79933344	+	RLTR13B2	TSCTE1810	0.65102285
chr18	82234787	82235664	-	RLTR13B1	TSCTE1811	0.70387244
chr18	83517098	83517954	+	RLTR13B1	TSCTE1812	0.85997665
chr18	87422891	87423820	+	RLTR13B3	TSCTE1813	0.29032257
chr18	88604618	88605620	+	RLTR13D5	TSCTE1814	0.55134594
chr18	89785988	89786997	-	RLTR13D5	TSCTE1815	0.95049506
chr18	90554671	90554765	-	RLTR13D5	TSCTE1816	0.8947368
chr18	90558364	90558467	-	RLTR13B1	TSCTE1817	0.6442308
chr19	3599285	3599348	-	RLTR13B2	TSCTE1818	1
chr19	4851181	4852190	-	RLTR13D5	TSCTE1819	0.8811881
chr19	7932634	7933411	-	RLTR13B4	TSCTE1820	0.75578403
chr19	7939668	7939742	-	RLTR13B4	TSCTE1821	1
chr19	8224581	8225418	-	RLTR13B4	TSCTE1822	0.6300716
chr19	9701581	9702474	-	RLTR13B1	TSCTE1823	0.6868009
chr19	9765250	9766075	-	RLTR13B2	TSCTE1824	0.37046006
chr19	11259847	11260869	+	RLTR13D5	TSCTE1825	0.8631476
chr19	13139282	13139582	-	RLTR13B1	TSCTE1826	0.27242523
chr19	13807369	13808221	+	RLTR13B4	TSCTE1827	0.70691675
chr19	16427123	16428007	+	RLTR13B1	TSCTE1828	0.6836158
chr19	21591630	21592631	+	RLTR13D5	TSCTE1829	0.89021957
chr19	27061771	27062747	-	RLTR13B3	TSCTE1830	0.80552715
chr19	29761570	29762418	-	RLTR13B4	TSCTE1831	0.5877503
chr19	30559209	30560199	+	RLTR13D5	TSCTE1832	0.74772954
chr19	33346164	33347014	+	RLTR13B4	TSCTE1833	0.60047
chr19	34616945	34617817	-	RLTR13B1	TSCTE1834	0.91981673
chr19	35490569	35491458	+	RLTR13B1	TSCTE1835	0.5730337
chr19	37765767	37766618	+	RLTR13D5	TSCTE1836	0.87089205
chr19	38067703	38068565	-	RLTR13B3	TSCTE1837	0.40903825
chr19	38340901	38341780	+	RLTR13B1	TSCTE1838	0.78409094
chr19	40018781	40018941	-	RLTR13D5	TSCTE1839	1
chr19	43152220	43153106	+	RLTR13B1	TSCTE1840	0.729425
chr19	50188024	50188164	-	RLTR13D5	TSCTE1841	1
chr19	52187367	52187487	-	RLTR13B2	TSCTE1842	1
chr19	53689206	53690135	-	RLTR13B3	TSCTE1843	0.6666667
chr19	55444525	55445342	-	RLTR13B2	TSCTE1844	0.44987774
chr19	57109376	57109455	+	RLTR13B3	TSCTE1845	1
chr19	58562601	58563482	-	RLTR13B1	TSCTE1846	0.6258503
chrX	3237800	3238818	+	RLTR13D5	TSCTE1847	0.61923456
chrX	3346539	3346838	+	RLTR13B1	TSCTE1848	0.26
chrX	3368674	3369558	+	RLTR13B1	TSCTE1849	0.056497175
chrX	3505568	3506586	-	RLTR13D5	TSCTE1850	0.12757605
chrX	3662088	3663107	+	RLTR13D5	TSCTE1851	0.068627454
chrX	3797566	3798585	+	RLTR13D5	TSCTE1852	0.068627454
chrX	3961314	3962136	-	RLTR13B2	TSCTE1853	0.25880924
chrX	3994958	3995977	-	RLTR13D5	TSCTE1854	0
chrX	4158476	4159495	+	RLTR13D5	TSCTE1855	0
chrX	4327956	4328975	-	RLTR13D5	TSCTE1856	0.068627454
chrX	4500951	4501969	-	RLTR13D5	TSCTE1857	0.36211973
chrX	4589652	4590536	-	RLTR13B1	TSCTE1858	0.28926554
chrX	4757695	4758714	-	RLTR13D5	TSCTE1859	0
chrX	4917723	4918493	+	RLTR13D5	TSCTE1860	0.17250325
chrX	5113849	5114148	-	RLTR13B1	TSCTE1861	0
chrX	5236168	5237052	-	RLTR13B1	TSCTE1862	0.07909604
chrX	5258621	5258920	-	RLTR13B1	TSCTE1863	0.23333333
chrX	5384278	5385296	-	RLTR13D5	TSCTE1864	0.61138374
chrX	5395160	5395317	-	RLTR13D5	TSCTE1865	1
chrX	5609145	5609479	-	RLTR13B1	TSCTE1866	0.52238804
chrX	5610109	5610674	-	RLTR13B1	TSCTE1867	0.8409894
chrX	5704655	5705541	-	RLTR13B1	TSCTE1868	0.5039459
chrX	5760674	5760838	-	RLTR13D5	TSCTE1869	1
chrX	6962714	6963506	+	RLTR13B4	TSCTE1870	0.30643126
chrX	7805872	7806727	-	RLTR13B4	TSCTE1871	0.7313084
chrX	8362288	8363142	-	RLTR13B4	TSCTE1872	0.7777778
chrX	8442152	8442302	-	RLTR13B1	TSCTE1873	0.8741722
chrX	8465346	8466200	+	RLTR13B4	TSCTE1874	0.53216374
chrX	8630695	8631549	-	RLTR13B4	TSCTE1875	0.6023392
chrX	8697049	8697903	+	RLTR13B4	TSCTE1876	0.6608187
chrX	8789940	8790793	-	RLTR13B4	TSCTE1877	0.8126464
chrX	8796724	8797549	-	RLTR13B4	TSCTE1878	0.66101694
chrX	9085204	9086047	+	RLTR13B2	TSCTE1879	0.56161135
chrX	9612634	9613547	+	RLTR13B1	TSCTE1880	0.81400436
chrX	14335027	14335910	+	RLTR13B1	TSCTE1881	0.5022625
chrX	16137866	16138859	-	RLTR13D5	TSCTE1882	0.8390342
chrX	16281988	16283005	+	RLTR13D5	TSCTE1883	0.8133595
chrX	16542754	16543645	+	RLTR13B3	TSCTE1884	0.529148
chrX	17866988	17868056	-	RLTR13D5	TSCTE1885	0.95322734
chrX	18031548	18031687	+	RLTR13B1	TSCTE1886	1
chrX	18471510	18472383	+	RLTR13B1	TSCTE1887	0.7368421
chrX	18906269	18906457	+	RLTR13B1	TSCTE1888	1
chrX	19540734	19541721	+	RLTR13D5	TSCTE1889	0.8582996
chrX	19728146	19729169	+	RLTR13D5	TSCTE1890	1
chrX	21648134	21649006	-	RLTR13D5	TSCTE1891	0.98854524
chrX	21649205	21649376	-	RLTR13D5	TSCTE1892	1
chrX	22033060	22033945	+	RLTR13B1	TSCTE1893	0.6388262
chrX	22936976	22937865	+	RLTR13B1	TSCTE1894	0.74157304
chrX	23619368	23620195	-	RLTR13B4	TSCTE1895	0.67391306
chrX	24077508	24078350	-	RLTR13B2	TSCTE1896	0.3831554
chrX	24086267	24087106	-	RLTR13B2	TSCTE1897	0.25
chrX	24167375	24168251	+	RLTR13B1	TSCTE1898	0.63511974
chrX	24274043	24274921	-	RLTR13B1	TSCTE1899	0.82935154
chrX	24379062	24379936	-	RLTR13B1	TSCTE1900	0.7154286
chrX	24679478	24679895	-	RLTR13B1	TSCTE1901	0.40191388
chrX	24679960	24680411	-	RLTR13B1	TSCTE1902	0.3561947
chrX	25085197	25086073	-	RLTR13B1	TSCTE1903	0
chrX	25477263	25477679	-	RLTR13B1	TSCTE1904	0.06954437
chrX	25477727	25478178	-	RLTR13B1	TSCTE1905	0.11061947
chrX	25736396	25736812	-	RLTR13B1	TSCTE1906	0.16067146
chrX	25736840	25737291	-	RLTR13B1	TSCTE1907	0.024336284
chrX	25915684	25916135	+	RLTR13B1	TSCTE1908	0.3318584
chrX	25916179	25916595	+	RLTR13B1	TSCTE1909	0.16786571
chrX	26121256	26121593	-	RLTR13B1	TSCTE1910	0.24556214
chrX	26122179	26122279	-	RLTR13B1	TSCTE1911	0.41584158
chrX	26122339	26122774	-	RLTR13B1	TSCTE1912	0.2293578
chrX	26403345	26403762	-	RLTR13B1	TSCTE1913	0.14354067
chrX	26403802	26404253	-	RLTR13B1	TSCTE1914	0.11061947
chrX	26621451	26621867	-	RLTR13B1	TSCTE1915	0.0647482
chrX	26621943	26622394	-	RLTR13B1	TSCTE1916	0.26106194
chrX	26858967	26859383	-	RLTR13B1	TSCTE1917	0.2877698
chrX	26859421	26859870	-	RLTR13B1	TSCTE1918	0.6
chrX	27269767	27270181	-	RLTR13B1	TSCTE1919	0
chrX	27270225	27270676	-	RLTR13B1	TSCTE1920	0
chrX	27382170	27383046	+	RLTR13B1	TSCTE1921	0
chrX	27693353	27693767	-	RLTR13B1	TSCTE1922	0
chrX	27693811	27694262	-	RLTR13B1	TSCTE1923	0
chrX	27828422	27829298	+	RLTR13B1	TSCTE1924	0.06841505
chrX	28047851	28048265	-	RLTR13B1	TSCTE1925	0
chrX	28048303	28048754	-	RLTR13B1	TSCTE1926	0
chrX	28181823	28182699	+	RLTR13B1	TSCTE1927	0
chrX	28382478	28382892	-	RLTR13B1	TSCTE1928	0
chrX	28382932	28383383	-	RLTR13B1	TSCTE1929	0
chrX	28494917	28495793	+	RLTR13B1	TSCTE1930	0
chrX	28701328	28701742	-	RLTR13B1	TSCTE1931	0
chrX	28701786	28702237	-	RLTR13B1	TSCTE1932	0
chrX	28836198	28837074	+	RLTR13B1	TSCTE1933	0
chrX	29048100	29048514	-	RLTR13B1	TSCTE1934	0
chrX	29048552	29049003	-	RLTR13B1	TSCTE1935	0
chrX	29182074	29182950	+	RLTR13B1	TSCTE1936	0
chrX	29552253	29552669	-	RLTR13B1	TSCTE1937	0
chrX	29552709	29553160	-	RLTR13B1	TSCTE1938	0.13274336
chrX	29744490	29745366	-	RLTR13B1	TSCTE1939	0.07981756
chrX	29879921	29880372	+	RLTR13B1	TSCTE1940	0
chrX	29880416	29880830	+	RLTR13B1	TSCTE1941	0
chrX	30088347	30089223	-	RLTR13B1	TSCTE1942	0.07981756
chrX	30217366	30218249	+	RLTR13B1	TSCTE1943	0.056561086
chrX	30424099	30424975	-	RLTR13B1	TSCTE1944	0
chrX	30584754	30585205	+	RLTR13B1	TSCTE1945	0
chrX	30585245	30585658	+	RLTR13B1	TSCTE1946	0
chrX	30735842	30736718	+	RLTR13B1	TSCTE1947	0
chrX	30954972	30955386	-	RLTR13B1	TSCTE1948	0
chrX	30955426	30955877	-	RLTR13B1	TSCTE1949	0
chrX	31293673	31294692	-	RLTR13D5	TSCTE1950	0
chrX	31416900	31417071	+	RLTR13B1	TSCTE1951	0
chrX	31578292	31579307	+	RLTR13D5	TSCTE1952	0.13779527
chrX	31642529	31643413	+	RLTR13B1	TSCTE1953	0.07909604
chrX	32128148	32129032	-	RLTR13B1	TSCTE1954	0.07909604
chrX	32241208	32242226	-	RLTR13D5	TSCTE1955	0
chrX	32522892	32523907	-	RLTR13D5	TSCTE1956	0.0757874
chrX	32767335	32768354	-	RLTR13D5	TSCTE1957	0
chrX	32936744	32937760	-	RLTR13D5	TSCTE1958	0.2851524
chrX	33090452	33091291	-	RLTR13D5	TSCTE1959	0.2607143
chrX	33438661	33439680	+	RLTR13D5	TSCTE1960	0.2254902
chrX	33614491	33615510	-	RLTR13D5	TSCTE1961	0.18627451
chrX	33738510	33739528	+	RLTR13D5	TSCTE1962	0.12757605
chrX	33854751	33855050	+	RLTR13B1	TSCTE1963	0
chrX	33876875	33877759	+	RLTR13B1	TSCTE1964	0.11299435
chrX	33990827	33991845	+	RLTR13D5	TSCTE1965	0.3238469
chrX	34197739	34198757	+	RLTR13D5	TSCTE1966	0.19627085
chrX	34525248	34526132	-	RLTR13B1	TSCTE1967	0.07909604
chrX	34547907	34548206	-	RLTR13B1	TSCTE1968	0
chrX	34838670	34839546	-	RLTR13B1	TSCTE1969	0
chrX	34972691	34973142	+	RLTR13B1	TSCTE1970	0
chrX	34973182	34973595	+	RLTR13B1	TSCTE1971	0
chrX	35179492	35180368	-	RLTR13B1	TSCTE1972	0.07981756
chrX	35291847	35292298	+	RLTR13B1	TSCTE1973	0.15486726
chrX	35292338	35292752	+	RLTR13B1	TSCTE1974	0
chrX	35519736	35520612	-	RLTR13B1	TSCTE1975	0.48118585
chrX	35621676	35622127	+	RLTR13B1	TSCTE1976	0.50884956
chrX	35622165	35622582	+	RLTR13B1	TSCTE1977	0.41148326
chrX	35688401	35688818	-	RLTR13B1	TSCTE1978	0.57416266
chrX	35688864	35689313	-	RLTR13B1	TSCTE1979	0.23777778
chrX	36692912	36693752	+	RLTR13B4	TSCTE1980	0.69084424
chrX	37700575	37701549	-	RLTR13D5	TSCTE1981	0.9179487
chrX	37814944	37815070	-	RLTR13B1	TSCTE1982	1
chrX	38364501	38365391	+	RLTR13B1	TSCTE1983	0.73063976
chrX	38883508	38884404	-	RLTR13B1	TSCTE1984	0.6432553
chrX	39736764	39737648	+	RLTR13B1	TSCTE1985	0.55932206
chrX	40324114	40324939	-	RLTR13B2	TSCTE1986	0.4552058
chrX	40579659	40580491	+	RLTR13B2	TSCTE1987	0.61584634
chrX	44050672	44051494	-	RLTR13B2	TSCTE1988	0.3438639
chrX	44182186	44182756	+	RLTR13B1	TSCTE1989	0.8073555
chrX	44182753	44182894	+	RLTR13B1	TSCTE1990	1
chrX	44355322	44356116	+	RLTR13B4	TSCTE1991	0.6603774
chrX	44568538	44569126	-	RLTR13B1	TSCTE1992	0.9490662
chrX	44976810	44976913	-	RLTR13D5	TSCTE1993	1
chrX	44977060	44978042	-	RLTR13D5	TSCTE1994	0.82706004
chrX	45009258	45010238	+	RLTR13D5	TSCTE1995	0.92864424
chrX	46193876	46194912	+	RLTR13D5	TSCTE1996	1
chrX	46488597	46489575	+	RLTR13D5	TSCTE1997	0.979571
chrX	49209310	49209603	+	RLTR13B1	TSCTE1998	0.7619048
chrX	49209641	49210059	+	RLTR13B1	TSCTE1999	0.61813843
chrX	50334215	50335145	-	RLTR13B1	TSCTE2000	0.5810956
chrX	53824361	53825292	+	RLTR13B3	TSCTE2001	0.4527897
chrX	53896551	53897558	+	RLTR13B1	TSCTE2002	0.6031746
chrX	54298771	54299588	-	RLTR13B2	TSCTE2003	0
chrX	54306376	54307192	-	RLTR13B2	TSCTE2004	0
chrX	54954176	54954993	-	RLTR13B2	TSCTE2005	0
