chr	start	end	strand	repName	ID	mappability
chr1	163122255	163122589	-	RLTR9A3	ESCTE436	0.9701493
chr1	163163735	163164078	+	RLTR9A3	ESCTE437	1
chr1	163627815	163628675	-	RLTR13D6	ESCTE438	0.9303136
chr1	164020975	164021405	+	RLTR9E	ESCTE439	0.8839907
chr1	168101424	168101807	-	RLTR9A	ESCTE440	1
chr1	168279776	168280108	+	RLTR9A	ESCTE441	0.9099099
chr1	170977851	170978188	+	RLTR9A	ESCTE442	1
chr1	171060365	171060826	-	RLTR9B	ESCTE443	1
chr1	171105347	171105635	+	RLTR9A3	ESCTE444	1
chr1	171137647	171138022	+	RLTR9D	ESCTE445	0.9734042
chr1	171226829	171227138	-	RLTR9A	ESCTE446	1
chr1	171241956	171242323	-	RLTR9E	ESCTE447	0.8097826
chr1	171298580	171298959	+	RLTR9A	ESCTE448	1
chr1	171312018	171312244	+	RLTR9A	ESCTE449	1
chr1	171539069	171540009	+	RLTR13D6	ESCTE450	1
chr1	171899756	171900127	+	RLTR9A	ESCTE451	1
chr1	171904678	171905031	+	RLTR9A	ESCTE452	1
chr1	173164915	173165293	+	RLTR9D	ESCTE453	1
chr1	173844744	173845169	+	RLTR9B	ESCTE454	0.9835681
chr1	173981060	173981485	+	RLTR9B	ESCTE455	0.9976526
chr1	174058499	174058864	-	RLTR9A3B	ESCTE456	1
chr1	175874954	175875105	+	RLTR9B	ESCTE457	1
chr1	176029080	176029444	+	RLTR9A	ESCTE458	1
chr1	178201071	178201482	-	RLTR9B2	ESCTE459	0.9029126
chr1	178207616	178207733	-	RLTR9B2	ESCTE460	1
chr1	178207879	178208203	-	RLTR9B2	ESCTE461	0.9692308
chr1	178271662	178271675	+	RLTR9B	ESCTE462	1
chr1	178283280	178283645	-	RLTR9A	ESCTE463	1
chr1	178287730	178288081	-	RLTR9A	ESCTE464	1
chr1	178300753	178300912	-	RLTR13D6	ESCTE465	1
chr1	178301088	178301914	-	RLTR13D6	ESCTE466	0.9395405
chr1	178692648	178692980	+	RLTR9A	ESCTE467	1
chr1	179175274	179175376	-	RLTR13D6	ESCTE468	1
chr1	179409048	179409955	+	RLTR13D6	ESCTE469	0.9449339
chr1	179720344	179720770	+	RLTR9B	ESCTE470	1
chr1	181030059	181030990	+	RLTR13D6	ESCTE471	0.9034335
chr1	182159676	182160049	+	RLTR9A	ESCTE472	0.973262
chr1	182182499	182182886	+	RLTR9D2	ESCTE473	0.97422683
chr1	182296609	182296769	+	RLTR9A	ESCTE474	1
chr1	182646980	182647041	+	RLTR9A	ESCTE475	1
chr1	182647290	182647494	+	RLTR9A	ESCTE476	1
chr1	183379268	183380130	-	RLTR13D6	ESCTE477	0.83777523
chr1	183589471	183589822	+	RLTR9A	ESCTE478	0.97159094
chr1	183967804	183967964	-	RLTR9B	ESCTE479	1
chr1	185955612	185956490	-	RLTR13D6	ESCTE480	0.90898746
chr1	186588414	186588495	-	RLTR9B	ESCTE481	1
chr1	187127556	187127944	+	RLTR9D	ESCTE482	0.7429306
chr1	187163739	187164076	+	RLTR9A3	ESCTE483	1
chr1	189025383	189025732	-	RLTR9A	ESCTE484	0.7714286
chr1	191009736	191010684	+	RLTR13D6	ESCTE485	0.9262381
chr1	191986734	191987088	-	RLTR9A4	ESCTE486	1
chr1	192175121	192176071	-	RLTR13D6	ESCTE487	0.93690854
chr1	194199356	194199776	-	RLTR9D	ESCTE488	1
chr1	195224499	195224782	+	RLTR13D6	ESCTE489	1
chr2	3248824	3249204	+	RLTR9E	ESCTE490	0.9212598
chr2	3948212	3948525	-	RLTR9A3B	ESCTE491	1
chr2	4924169	4924302	-	RLTR9A3B	ESCTE492	1
chr2	4967859	4968207	+	RLTR9A3B	ESCTE493	0.9713467
chr2	5269105	5269476	-	RLTR9A	ESCTE494	1
chr2	5275182	5275542	-	RLTR9A	ESCTE495	1
chr2	5284440	5284642	+	RLTR9D	ESCTE496	1
chr2	6060305	6060658	-	RLTR9F	ESCTE497	0.8870056
chr2	7366336	7366735	+	RLTR9E	ESCTE498	1
chr2	8120407	8120821	-	RLTR9E	ESCTE499	0.97590363
chr2	8385496	8385855	+	RLTR9A	ESCTE500	1
chr2	8453319	8453655	-	RLTR9A3B	ESCTE501	1
chr2	8652862	8653227	+	RLTR9F	ESCTE502	1
chr2	10074648	10074979	+	RLTR9D2	ESCTE503	1
chr2	10272803	10273231	+	RLTR9D	ESCTE504	1
chr2	10667839	10668232	-	RLTR9D	ESCTE505	0.92385787
chr2	11555543	11555956	+	RLTR9F	ESCTE506	1
chr2	11612252	11612465	+	RLTR9D	ESCTE507	0.90654206
chr2	11682589	11682956	-	RLTR9A	ESCTE508	1
chr2	12206036	12206418	+	RLTR9C	ESCTE509	1
chr2	12422881	12423011	-	RLTR9E	ESCTE510	1
chr2	12423491	12423784	-	RLTR9E	ESCTE511	0.829932
chr2	12436329	12436691	-	RLTR9A3B	ESCTE512	1
chr2	12955629	12955964	-	RLTR9A3B	ESCTE513	1
chr2	14518152	14518567	-	RLTR9D	ESCTE514	1
chr2	14531989	14532333	+	RLTR9A	ESCTE515	1
chr2	14818729	14819141	+	RLTR9B2	ESCTE516	1
chr2	14837722	14838108	-	RLTR9B	ESCTE517	0.9741602
chr2	15388972	15389310	+	RLTR9A3	ESCTE518	1
chr2	15456575	15456902	+	RLTR9A3A	ESCTE519	1
chr2	15925383	15925730	-	RLTR9A2	ESCTE520	1
chr2	15971143	15971329	-	RLTR9A	ESCTE521	0.9465241
chr2	16016977	16017404	-	RLTR9E	ESCTE522	0.8598131
chr2	16032741	16033154	-	RLTR9E	ESCTE523	0.92753625
chr2	16344473	16344874	-	RLTR9F	ESCTE524	1
chr2	16837374	16837707	-	RLTR9A3	ESCTE525	1
chr2	17217304	17217652	+	RLTR9E	ESCTE526	0.8853868
chr2	17224874	17225256	+	RLTR9C	ESCTE527	1
chr2	17982646	17982953	-	RLTR9A3	ESCTE528	0.96753246
chr2	18453500	18453897	+	RLTR9E	ESCTE529	1
chr2	18460954	18461359	+	RLTR9E	ESCTE530	1
chr2	19122795	19123047	-	RLTR9A2	ESCTE531	0.9604743
chr2	19130999	19131359	-	RLTR9A2	ESCTE532	1
chr2	19622171	19622565	-	RLTR9A2	ESCTE533	1
chr2	20176456	20176857	-	RLTR9D	ESCTE534	0.7761194
chr2	20180568	20180969	-	RLTR9D	ESCTE535	0.8756219
chr2	20380255	20380678	-	RLTR9C	ESCTE536	1
chr2	20538623	20538735	+	RLTR9E	ESCTE537	1
chr2	21246006	21246170	+	RLTR9A	ESCTE538	1
chr2	21456263	21456530	-	RLTR9A2	ESCTE539	1
chr2	21460581	21460942	-	RLTR9E	ESCTE540	0.9447514
chr2	21496834	21497171	-	RLTR9A	ESCTE541	1
chr2	21783693	21784083	-	RLTR9A2	ESCTE542	1
chr2	21990345	21990800	+	RLTR9F	ESCTE543	1
chr2	22044428	22044768	-	RLTR9A3A	ESCTE544	1
chr2	22879341	22879685	-	RLTR9A	ESCTE545	1
chr2	23453309	23453678	+	RLTR9A2	ESCTE546	1
chr2	23807993	23808339	+	RLTR9A	ESCTE547	1
chr2	23906843	23907243	-	RLTR9E	ESCTE548	1
chr2	23926709	23927103	-	RLTR9E	ESCTE549	1
chr2	23963736	23964134	-	RLTR9E	ESCTE550	1
chr2	24251747	24252115	-	RLTR9A	ESCTE551	1
chr2	24322648	24323053	+	RLTR9A2	ESCTE552	1
chr2	25781110	25781468	+	RLTR9B	ESCTE553	1
chr2	26878641	26879056	+	RLTR9E	ESCTE554	1
chr2	26886233	26886640	+	RLTR9E	ESCTE555	0.9754902
chr2	26971569	26971970	-	RLTR9F	ESCTE556	0.97512436
chr2	30938852	30939238	+	RLTR9B	ESCTE557	1
chr2	30948200	30948594	-	RLTR9D	ESCTE558	1
chr2	36322492	36322920	+	RLTR9E	ESCTE559	0.97669
chr2	36367585	36367942	-	RLTR9A3B	ESCTE560	1
chr2	36415071	36415937	-	RLTR13D6	ESCTE561	0.87312573
chr2	36710490	36710829	+	RLTR9A3B	ESCTE562	1
chr2	36715323	36715666	+	RLTR9A3	ESCTE563	1
chr2	36770485	36770913	+	RLTR9F	ESCTE564	1
chr2	36775941	36776051	+	RLTR9F	ESCTE565	1
chr2	36776300	36776643	+	RLTR9F	ESCTE566	1
chr2	37256817	37257221	-	RLTR9D	ESCTE567	0.67901236
chr2	37261867	37262271	-	RLTR9D	ESCTE568	0.654321
chr2	37427754	37428115	-	RLTR9D	ESCTE569	0.9447514
chr2	39411337	39411696	+	RLTR9A	ESCTE570	1
chr2	39430070	39430366	+	RLTR9A	ESCTE571	1
chr2	39537038	39537439	+	RLTR9E	ESCTE572	0.75124377
chr2	39659034	39659157	-	RLTR9A	ESCTE573	1
chr2	39903039	39903968	-	RLTR13D6	ESCTE574	0.9569892
chr2	40249581	40249917	-	RLTR9A3	ESCTE575	1
chr2	40257871	40258814	-	RLTR13D6	ESCTE576	0.9470339
chr2	40522625	40522796	-	RLTR9E	ESCTE577	1
chr2	40522912	40523064	-	RLTR9E	ESCTE578	0.7385621
chr2	41159637	41160043	+	RLTR9E	ESCTE579	1
chr2	42740604	42740955	+	RLTR9D	ESCTE580	1
chr2	42995847	42996689	+	RLTR13D6	ESCTE581	0.9169632
chr2	42997129	42997221	+	RLTR13D6	ESCTE582	1
chr2	43527312	43527653	-	RLTR9A3A	ESCTE583	1
chr2	45893126	45893530	+	RLTR9E	ESCTE584	1
chr2	45910529	45910687	-	RLTR9C	ESCTE585	0.8113208
chr2	45910930	45910958	-	RLTR9C	ESCTE586	1
chr2	45911038	45911309	-	RLTR9E	ESCTE587	0.9632353
chr2	46544409	46545167	+	RLTR13D6	ESCTE588	0.9209486
chr2	46723243	46723402	-	RLTR9A3B	ESCTE589	1
chr2	46730613	46730820	-	RLTR9A3B	ESCTE590	1
chr2	47521959	47522342	+	RLTR9E	ESCTE591	0.9479167
chr2	47556441	47556766	-	RLTR9A3	ESCTE592	1
chr2	48045436	48045702	-	RLTR9A3	ESCTE593	1
chr2	48045702	48046081	-	RLTR9A	ESCTE594	1
chr2	48046081	48046150	-	RLTR9A3	ESCTE595	1
chr2	50309240	50309612	-	RLTR9D2	ESCTE596	0.78552276
chr2	51448004	51448890	+	RLTR13D6	ESCTE597	0.9774521
chr2	51546089	51546490	-	RLTR9E	ESCTE598	0.9502488
chr2	52373701	52373963	-	RLTR9A3B	ESCTE599	0.9619772
chr2	52506145	52506539	-	RLTR9A3	ESCTE600	1
chr2	53474407	53474805	-	RLTR9D	ESCTE601	1
chr2	54101624	54102005	-	RLTR9D2	ESCTE602	1
chr2	55602931	55603142	+	RLTR9A	ESCTE603	1
chr2	55603200	55603340	+	RLTR9A	ESCTE604	1
chr2	59231257	59231676	-	RLTR9E	ESCTE605	0.97619045
chr2	59378278	59378618	+	RLTR9A3	ESCTE606	1
chr2	59889857	59890179	+	RLTR9A3	ESCTE607	1
chr2	61984598	61985563	-	RLTR13D6	ESCTE608	0.9585921
chr2	62001249	62001671	+	RLTR9E	ESCTE609	0.8345154
chr2	63541567	63542452	+	RLTR13D6	ESCTE610	0.74040633
chr2	65418584	65418915	-	RLTR9A3	ESCTE611	1
chr2	65449360	65449764	-	RLTR9E	ESCTE612	1
chr2	67157514	67157881	-	RLTR9E	ESCTE613	0.7826087
chr2	67632561	67632913	+	RLTR9E	ESCTE614	1
chr2	69804669	69804883	+	RLTR9A	ESCTE615	1
chr2	69805030	69805220	+	RLTR9A	ESCTE616	1
chr2	69811371	69811747	+	RLTR9A	ESCTE617	0.9734748
chr2	74582971	74583115	+	RLTR9A2	ESCTE618	1
chr2	74583198	74583262	+	RLTR9A2	ESCTE619	1
chr2	77336748	77337103	-	RLTR9A2	ESCTE620	1
chr2	78281833	78282197	-	RLTR9D	ESCTE621	1
chr2	78516926	78517338	-	RLTR9E	ESCTE622	1
chr2	81714588	81715007	-	RLTR9D2	ESCTE623	1
chr2	81917406	81918275	-	RLTR13D6	ESCTE624	1
chr2	82846050	82846490	+	RLTR9B	ESCTE625	0.77324265
chr2	83068724	83068834	+	RLTR9A3B	ESCTE626	1
chr2	84757031	84757467	+	RLTR9B2	ESCTE627	0.81693363
chr2	85792453	85792820	+	RLTR9A2	ESCTE628	1
chr2	85931019	85931231	-	RLTR9E	ESCTE629	1
chr2	85931233	85931318	-	RLTR9E	ESCTE630	1
chr2	85953357	85953589	+	RLTR9C	ESCTE631	1
chr2	85954017	85954212	+	RLTR9C	ESCTE632	1
chr2	86179986	86180417	+	RLTR9E	ESCTE633	1
chr2	86204989	86205268	-	RLTR9A3	ESCTE634	1
chr2	86352229	86352817	+	RLTR13D6	ESCTE635	0.9660441
chr2	87019017	87019917	-	RLTR13D6	ESCTE636	0.92230856
chr2	87205314	87205434	-	RLTR9A3	ESCTE637	1
chr2	87207432	87207781	+	RLTR9A3A	ESCTE638	1
chr2	87231079	87231472	+	RLTR9D	ESCTE639	1
chr2	87239617	87240032	+	RLTR9D	ESCTE640	0.97596157
chr2	87244271	87244401	-	RLTR9A3	ESCTE641	1
chr2	87246472	87246821	+	RLTR9A3A	ESCTE642	1
chr2	87534621	87535018	-	RLTR9E	ESCTE643	1
chr2	88063673	88064079	+	RLTR9D2	ESCTE644	1
chr2	88743321	88743701	-	RLTR9A3B	ESCTE645	1
chr2	88861471	88861874	+	RLTR9B	ESCTE646	1
chr2	89554883	89555176	+	RLTR9E	ESCTE647	1
chr2	89698528	89698933	+	RLTR9F	ESCTE648	1
chr2	89707050	89707271	-	RLTR9F	ESCTE649	1
chr2	89823973	89824904	+	RLTR13D6	ESCTE650	0.9141631
chr2	89825130	89825340	-	RLTR9A3B	ESCTE651	1
chr2	89826607	89826987	+	RLTR9F	ESCTE652	1
chr2	89830105	89830438	-	RLTR9A3	ESCTE653	1
chr2	90235697	90236061	-	RLTR9A	ESCTE654	0.4410959
chr2	90307453	90307818	+	RLTR9A	ESCTE655	1
chr2	90310629	90310995	+	RLTR9A	ESCTE656	0
chr2	90386582	90386948	+	RLTR9A	ESCTE657	0
chr2	91519547	91519884	-	RLTR9A	ESCTE658	1
chr2	92475672	92475991	-	RLTR9A3	ESCTE659	1
chr2	92564802	92564944	-	RLTR9A3	ESCTE660	1
chr2	92565090	92565305	-	RLTR9A3	ESCTE661	1
chr2	96091902	96092245	+	RLTR9A3B	ESCTE662	1
chr2	97964852	97965760	+	RLTR13D6	ESCTE663	0.9559956
chr2	98025339	98025776	+	RLTR9B	ESCTE664	1
chr2	98032399	98032651	-	RLTR9B	ESCTE665	1
chr2	98032872	98033253	+	RLTR9B	ESCTE666	0.921466
chr2	98033762	98033810	+	RLTR9B	ESCTE667	1
chr2	98484677	98485095	+	RLTR9F	ESCTE668	1
chr2	98844049	98844904	-	RLTR13D6	ESCTE669	0.9883177
chr2	100430478	100430550	+	RLTR9A3	ESCTE670	1
chr2	100584669	100585032	-	RLTR9D	ESCTE671	0
chr2	100590443	100591127	+	RLTR13D6	ESCTE672	0
chr2	100591103	100591185	+	RLTR13D6	ESCTE673	0
chr2	100722416	100722498	-	RLTR13D6	ESCTE674	0
chr2	100722474	100723158	-	RLTR13D6	ESCTE675	0
chr2	100728569	100728932	+	RLTR9D	ESCTE676	0
chr2	100834134	100834546	+	RLTR9E	ESCTE677	1
chr2	103664106	103664458	+	RLTR9A	ESCTE678	1
chr2	106986597	106986891	-	RLTR9A	ESCTE679	1
chr2	107515213	107516053	+	RLTR13D6	ESCTE680	0.89298457
chr2	108843638	108844485	+	RLTR13D6	ESCTE681	1
chr2	109210344	109210951	+	RLTR13D6	ESCTE682	0.96710527
chr2	109211096	109211251	+	RLTR13D6	ESCTE683	1
chr2	110614337	110614720	-	RLTR9A	ESCTE684	1
chr2	111734305	111734677	+	RLTR9F	ESCTE685	0.9463807
chr2	113252841	113253079	+	RLTR9A	ESCTE686	1
chr2	116242990	116243893	+	RLTR13D6	ESCTE687	1
chr2	117784631	117784920	+	RLTR9F	ESCTE688	1
chr2	118504991	118505099	-	RLTR9F	ESCTE689	1
chr2	118505102	118505266	-	RLTR9F	ESCTE690	1
chr2	119042331	119042678	-	RLTR9A	ESCTE691	1
chr2	121477273	121477319	-	RLTR9A3	ESCTE692	1
chr2	121895022	121895860	+	RLTR13D6	ESCTE693	0.9523242
chr2	122584817	122585189	+	RLTR9E	ESCTE694	0.8659517
chr2	123456239	123456338	-	RLTR9A3B	ESCTE695	1
chr2	123456611	123456852	-	RLTR9A3B	ESCTE696	1
chr2	123989627	123990044	-	RLTR9E	ESCTE697	0.90430623
chr2	125062408	125062760	-	RLTR9D	ESCTE698	0.9716714
chr2	125805786	125806110	-	RLTR9A3	ESCTE699	1
chr2	125807709	125808040	-	RLTR9A3	ESCTE700	0.9096386
chr2	126302308	126302703	-	RLTR9D2	ESCTE701	1
chr2	127658059	127658160	+	RLTR9D2	ESCTE702	1
chr2	129158583	129159012	-	RLTR9B	ESCTE703	0.95348835
chr2	129420932	129421345	+	RLTR9B	ESCTE704	1
chr2	129880363	129880754	+	RLTR9E	ESCTE705	1
chr2	131252679	131252999	+	RLTR9A3	ESCTE706	1
chr2	131786660	131787048	+	RLTR9D	ESCTE707	0.92287916
chr2	132802857	132803174	+	RLTR9A3	ESCTE708	1
chr2	134243690	134243783	-	RLTR9E	ESCTE709	1
chr2	134499382	134499733	-	RLTR9A3	ESCTE710	1
chr2	135990593	135991050	-	RLTR9F	ESCTE711	0.91266376
chr2	138515468	138515797	-	RLTR9A3	ESCTE712	1
chr2	138535600	138535787	-	RLTR9B2	ESCTE713	1
chr2	138535930	138536194	-	RLTR9B2	ESCTE714	1
chr2	139290121	139290501	+	RLTR9D	ESCTE715	0.94750655
chr2	139669328	139669394	+	RLTR9A	ESCTE716	1
chr2	139873918	139874271	+	RLTR9E	ESCTE717	1
chr2	141408723	141409048	-	RLTR9A	ESCTE718	0.9693251
chr2	141530649	141530769	+	RLTR9A	ESCTE719	1
chr2	143117754	143118174	+	RLTR9E	ESCTE720	0.6437055
chr2	143336819	143337223	+	RLTR9D	ESCTE721	1
chr2	147292688	147293530	-	RLTR13D6	ESCTE722	1
chr2	149192077	149192202	-	RLTR13D6	ESCTE723	1
chr2	149203682	149204541	-	RLTR13D6	ESCTE724	0.9767442
chr2	149296836	149297239	-	RLTR9D	ESCTE725	0.85148513
chr2	149358345	149358722	-	RLTR9A3B	ESCTE726	1
chr2	150043582	150043978	+	RLTR9F	ESCTE727	1
chr2	150205939	150206306	+	RLTR9D	ESCTE728	1
chr2	150391470	150391799	+	RLTR9A3	ESCTE729	1
chr2	150399736	150399833	+	RLTR9A3	ESCTE730	1
chr2	150400981	150401151	+	RLTR9A3	ESCTE731	1
chr2	150493079	150493237	+	RLTR9A3	ESCTE732	1
chr2	154103541	154104026	+	RLTR13D6	ESCTE733	0.95884776
chr2	155097700	155098110	-	RLTR9B2	ESCTE734	1
chr2	155763163	155763507	+	RLTR9A	ESCTE735	1
chr2	156786016	156786949	-	RLTR13D6	ESCTE736	0.9036403
chr2	156795474	156795805	+	RLTR9A3	ESCTE737	1
chr2	157139559	157139896	+	RLTR9A3	ESCTE738	1
chr2	158369869	158370216	+	RLTR9A3A	ESCTE739	1
chr2	159100930	159101251	+	RLTR9A3	ESCTE740	1
chr2	159196116	159196522	-	RLTR9B2	ESCTE741	1
chr2	159913519	159913920	+	RLTR9B	ESCTE742	1
chr2	162262853	162263199	+	RLTR9A2	ESCTE743	1
chr2	164573348	164573769	+	RLTR9C	ESCTE744	0.8815166
chr2	167404049	167404116	-	RLTR13D6	ESCTE745	1
chr2	170080029	170080366	-	RLTR9A3	ESCTE746	1
chr2	170689814	170690037	+	RLTR9A	ESCTE747	1
chr2	170690185	170690414	+	RLTR9A	ESCTE748	1
chr2	171120682	171121069	+	RLTR9E	ESCTE749	1
chr2	171420421	171420785	+	RLTR9D	ESCTE750	0.9726027
chr2	171878979	171879785	-	RLTR13D6	ESCTE751	0.98760843
chr2	172262509	172262855	-	RLTR9A	ESCTE752	1
chr2	172280124	172281062	-	RLTR13D6	ESCTE753	0.9361022
chr2	173718227	173718569	-	RLTR9D2	ESCTE754	1
chr2	178598760	178599132	-	RLTR9D2	ESCTE755	1
chr2	181963352	181963761	+	RLTR9B2	ESCTE756	1
chr2	181982074	181982422	+	RLTR9D	ESCTE757	1
chr3	3363921	3364306	-	RLTR9D2	ESCTE758	1
chr3	3672886	3673282	-	RLTR9E	ESCTE759	1
chr3	3675731	3676722	-	RLTR13D6	ESCTE760	0.9798387
chr3	3893828	3894205	+	RLTR9E	ESCTE761	0.94708997
chr3	3961123	3961519	-	RLTR9E	ESCTE762	1
chr3	3966330	3966527	-	RLTR9E	ESCTE763	1
chr3	4137243	4137491	+	RLTR13D6	ESCTE764	0.95983934
chr3	4138004	4138478	+	RLTR13D6	ESCTE765	0.95789474
chr3	4210361	4211210	+	RLTR13D6	ESCTE766	1
chr3	4680193	4680564	-	RLTR9D	ESCTE767	1
chr3	4681639	4681909	-	RLTR9A2	ESCTE768	1
chr3	4738887	4738925	+	RLTR9C	ESCTE769	1
chr3	4744690	4745110	+	RLTR9C	ESCTE770	0.976247
chr3	4891861	4892292	-	RLTR9F	ESCTE771	1
chr3	5390382	5390501	-	RLTR9A	ESCTE772	1
chr3	5798349	5798763	-	RLTR9F	ESCTE773	1
chr3	5829608	5830476	-	RLTR13D6	ESCTE774	0.9424626
chr3	6051792	6052188	-	RLTR9E	ESCTE775	1
chr3	6100855	6101220	-	RLTR9D	ESCTE776	0.9726776
chr3	6173878	6174200	+	RLTR9A3	ESCTE777	1
chr3	6686708	6687063	-	RLTR9A	ESCTE778	1
chr3	6767760	6768710	-	RLTR13D6	ESCTE779	0.9053628
chr3	6922464	6923274	-	RLTR13D6	ESCTE780	0.9260173
chr3	6965992	6966933	-	RLTR13D6	ESCTE781	0.9893843
chr3	7124151	7124497	+	RLTR9E	ESCTE782	1
chr3	7166391	7167238	-	RLTR13D6	ESCTE783	1
chr3	7399772	7400197	-	RLTR9E	ESCTE784	0.9530516
chr3	7651649	7652049	+	RLTR9D	ESCTE785	1
chr3	7663981	7664936	-	RLTR13D6	ESCTE786	0.90585774
chr3	7682486	7683209	+	RLTR13D6	ESCTE787	0.9585635
chr3	7683210	7683293	+	RLTR13D6	ESCTE788	1
chr3	7804924	7805763	-	RLTR13D6	ESCTE789	0.8452381
chr3	8111265	8111595	+	RLTR9A2	ESCTE790	0.7885196
chr3	8123426	8124420	-	RLTR13D6	ESCTE791	0.9296482
chr3	8441723	8442074	-	RLTR9D2	ESCTE792	0.8863636
chr3	9029253	9029563	+	RLTR9A3	ESCTE793	1
chr3	9057769	9058182	+	RLTR9E	ESCTE794	0.92753625
chr3	9986910	9987303	-	RLTR9E	ESCTE795	1
chr3	10361819	10362232	+	RLTR9E	ESCTE796	1
chr3	10481876	10482297	-	RLTR9C	ESCTE797	0.52606636
chr3	10488277	10488692	-	RLTR9C	ESCTE798	0.5673077
chr3	10759504	10760466	+	RLTR13D6	ESCTE799	0.8650052
chr3	11004647	11005047	-	RLTR9A3B	ESCTE800	1
chr3	11210935	11211187	-	RLTR9E	ESCTE801	1
chr3	11211237	11211359	-	RLTR9E	ESCTE802	1
chr3	11213929	11214295	-	RLTR9E	ESCTE803	0.97275203
chr3	11289581	11289971	-	RLTR9E	ESCTE804	1
chr3	11322655	11323031	-	RLTR9D	ESCTE805	0.9734748
chr3	11374229	11374647	+	RLTR9E	ESCTE806	1
chr3	11875946	11876314	+	RLTR9A2	ESCTE807	1
chr3	12216131	12216440	+	RLTR9A3	ESCTE808	1
chr3	12238755	12239086	-	RLTR9A3	ESCTE809	1
chr3	12308429	12308557	+	RLTR9A3B	ESCTE810	1
chr3	12308555	12308622	+	RLTR9A3B	ESCTE811	1
chr3	12323856	12324101	+	RLTR9A3B	ESCTE812	1
chr3	12324245	12324368	+	RLTR9A3B	ESCTE813	1
chr3	12328496	12328832	+	RLTR9A3B	ESCTE814	1
chr3	12459968	12460194	-	RLTR9A3	ESCTE815	1
chr3	12460350	12460404	-	RLTR9A3	ESCTE816	1
chr3	12488755	12489099	+	RLTR9A	ESCTE817	1
chr3	12492278	12492661	+	RLTR9A	ESCTE818	1
chr3	13250629	13251032	-	RLTR9D	ESCTE819	0.9752475
chr3	13278663	13279049	-	RLTR9D	ESCTE820	1
chr3	14190992	14191918	-	RLTR13D6	ESCTE821	0.978425
chr3	14221570	14222455	-	RLTR13D6	ESCTE822	0.9548533
chr3	14249577	14250008	+	RLTR9B2	ESCTE823	0.9768519
chr3	14254782	14255167	+	RLTR9E	ESCTE824	0.97409326
chr3	14352781	14353113	+	RLTR9A3	ESCTE825	0.96997
chr3	14445951	14446354	-	RLTR9E	ESCTE826	0.95049506
chr3	14689461	14689877	-	RLTR9E	ESCTE827	0.92805755
chr3	14816866	14817128	-	RLTR13D6	ESCTE828	0.88593155
chr3	14817127	14817611	-	RLTR13D6	ESCTE829	0.9587629
chr3	14907357	14907760	+	RLTR9B2	ESCTE830	1
chr3	15055405	15055801	-	RLTR9E	ESCTE831	0.8488665
chr3	15060400	15060776	-	RLTR9E	ESCTE832	0.6551724
chr3	15171676	15172009	-	RLTR9A	ESCTE833	1
chr3	15245228	15245515	+	RLTR9B	ESCTE834	1
chr3	15255351	15255610	+	RLTR9A3A	ESCTE835	1
chr3	15255610	15256070	-	RLTR9B2	ESCTE836	1
chr3	15256070	15256172	+	RLTR9A3A	ESCTE837	1
chr3	16039774	16040167	-	RLTR9D2	ESCTE838	0.97461927
chr3	16065164	16065586	-	RLTR9F	ESCTE839	0.9527187
chr3	16125367	16125774	-	RLTR9E	ESCTE840	0.95098037
chr3	16252475	16252886	-	RLTR9E	ESCTE841	0.8543689
chr3	16258942	16259069	-	RLTR9E	ESCTE842	1
chr3	16259123	16259368	-	RLTR9E	ESCTE843	0.5934959
chr3	16260247	16260651	-	RLTR9D	ESCTE844	0.9506173
chr3	16265667	16266063	-	RLTR9D	ESCTE845	0.9748111
chr3	16315305	16315569	+	RLTR9E	ESCTE846	0.5471698
chr3	16326450	16326859	+	RLTR9E	ESCTE847	1
chr3	16482524	16483360	+	RLTR13D6	ESCTE848	0.98805255
chr3	16645899	16646648	-	RLTR13D6	ESCTE849	1
chr3	16724792	16725167	+	RLTR9E	ESCTE850	0.9734042
chr3	16801384	16801771	+	RLTR9E	ESCTE851	0.97422683
chr3	17046047	17046849	+	RLTR13D6	ESCTE852	0.8879203
chr3	17238496	17238861	+	RLTR9A3A	ESCTE853	1
chr3	17659720	17660547	+	RLTR13D6	ESCTE854	0.9637681
chr3	17660692	17660878	+	RLTR13D6	ESCTE855	1
chr3	17913869	17914245	+	RLTR9D	ESCTE856	0.9734748
chr3	18256520	18256924	-	RLTR9E	ESCTE857	1
chr3	18509449	18509854	+	RLTR9E	ESCTE858	1
chr3	19109362	19110296	+	RLTR13D6	ESCTE859	0.9037433
chr3	19742558	19743346	+	RLTR13D6	ESCTE860	0.92395437
chr3	19743525	19743676	+	RLTR13D6	ESCTE861	1
chr3	19806156	19806553	+	RLTR9A	ESCTE862	0.9748744
chr3	20291264	20291678	-	RLTR9B	ESCTE863	0.9518072
chr3	20454883	20455301	-	RLTR9F	ESCTE864	1
chr3	20543950	20544299	-	RLTR9E	ESCTE865	1
chr3	20774638	20774976	-	RLTR9A3	ESCTE866	1
chr3	21162949	21163354	-	RLTR9C	ESCTE867	0.8522167
chr3	21168595	21169001	-	RLTR9C	ESCTE868	0.82800984
chr3	21610203	21610593	-	RLTR9B	ESCTE869	1
chr3	21626982	21627372	-	RLTR9D	ESCTE870	0.8976982
chr3	21705217	21705634	-	RLTR9E	ESCTE871	0.9521531
chr3	21721792	21722126	+	RLTR9A3	ESCTE872	0.9701493
