name	chrom	strand	txStart	txEnd	name2	TSS
NM_001012322	chr1	+	120006979	120063532	Sctr	120006979
NR_038008	chr1	+	121087404	121120975	Celrr	121087404
NR_110450	chr1	+	121087404	121120975	Celrr	121087404
NM_001025156	chr1	+	121431066	121506460	Ccdc93	121431066
NM_029955	chr1	+	121431066	121506460	Ccdc93	121431066
NM_001356294	chr1	+	125560594	125595834	Slc35f5	125560594
NM_028787	chr1	+	125561001	125595834	Slc35f5	125561001
NM_172484	chr1	-	125913635	126492927	Nckap5	126492927
NM_001081756	chr1	-	125913635	126830632	Nckap5	126830632
NM_176957	chr1	-	125913635	126830632	Nckap5	126830632
NM_145128	chr1	+	127204985	127482972	Mgat5	127204985
NM_028135	chr1	-	127490341	127678021	Tmem163	127678021
NM_028399	chr1	+	127774163	127804837	Ccnt2	127774163
NM_027678	chr1	-	127954178	128102471	Zranb3	128102471
NM_181750	chr1	+	128103305	128237735	R3hdm1	128103305
NM_001081078	chr1	-	128284755	128328318	Lct	128328318
NM_001357573	chr1	-	127954178	128103001	Zranb3	128103001
NM_001285945	chr1	-	127954178	128103047	Zranb3	128103047
NM_001357482	chr1	+	128141986	128237738	R3hdm1	128141986
NR_028304	chr1	-	130670201	130681571	C4bp-ps1	130681571
NM_001170632	chr1	+	130800901	130814740	Fcamr	130800901
NM_001317361	chr1	-	130388527	130423043	Cd55b	130423043
NM_144960	chr1	+	130800901	130814740	Fcamr	130800901
NM_007827	chr1	-	130388527	130423043	Cd55b	130423043
NM_001313731	chr1	-	131176409	131245178	Rassf5	131245178
NM_018750	chr1	-	131176409	131245178	Rassf5	131245178
NM_001081011	chr1	-	131285250	131527361	Srgap2	131527361
NR_132336	chr1	+	132226313	132257382	Lemd1	132226313
NM_001311107	chr1	-	132356314	132390318	Tmcc2	132390318
NM_178874	chr1	-	132356314	132391386	Tmcc2	132391386
NM_010732	chr1	+	132880354	132940005	Lrrn2	132880354
NM_001311102	chr1	+	132226313	132257382	Lemd1	132226313
NM_001311104	chr1	+	132191435	132257382	Lemd1	132191435
NM_001311103	chr1	+	132226313	132257382	Lemd1	132226313
NM_001160318	chr1	-	132564689	132707326	Nfasc	132707326
NM_001160317	chr1	-	132564689	132741797	Nfasc	132741797
NM_177129	chr1	-	132509424	132542940	Cntn2	132542940
NM_182716	chr1	-	132564689	132741797	Nfasc	132741797
NM_001033250	chr1	+	132191435	132257382	Lemd1	132191435
NM_001160268	chr1	+	133246096	133303435	Plekha6	133246096
NM_182930	chr1	+	133246096	133303435	Plekha6	133246096
NM_153128	chr1	+	134455530	134490873	Klhl12	134455530
NM_001356382	chr1	+	135133308	135145326	Ptpn7	135133308
NM_020588	chr1	-	134346096	134361999	Tmem183a	134361999
NM_001081307	chr1	-	134765942	134955940	Ppp1r12b	134955940
NM_009307	chr1	+	134646611	134753149	Syt2	134646611
NR_151737	chr1	-	134346095	134362006	Tmem183a	134362006
NM_177081	chr1	+	135132699	135145326	Ptpn7	135132699
NM_152895	chr1	+	134560177	134632878	Kdm5b	134560177
NM_001311136	chr1	+	134455530	134490873	Klhl12	134455530
NM_001042485	chr1	-	134346096	134361999	Tmem183a	134361999
NM_001355726	chr1	+	134709299	134753149	Syt2	134709299
NM_001033409	chr1	-	134986352	135105276	Lgr6	135105276
NM_153774	chr1	-	135382314	135430491	Ipo9	135430491
NM_173437	chr1	-	135434579	135585355	Nav1	135585355
NM_001329610	chr1	-	136181785	136212828	Mroh3	136212828
NM_001357575	chr1	-	135382311	135430499	Ipo9	135430499
NR_151727	chr1	-	135382311	135430499	Ipo9	135430499
NM_001357576	chr1	-	135382311	135430499	Ipo9	135430499
NM_001357577	chr1	-	135382311	135430499	Ipo9	135430499
NM_001357578	chr1	-	135382311	135430499	Ipo9	135430499
NR_037986	chr1	+	136696210	136725728	Platr22	136696210
NM_011210	chr1	-	138062858	138175305	Ptprc	138175305
NM_001111316	chr1	-	138062858	138175126	Ptprc	138175126
NM_177397	chr1	+	138273737	138289462	Atp6v1g3	138273737
NM_001268286	chr1	-	138062858	138175305	Ptprc	138175305
NR_040304	chr1	-	138640094	138682075	Gm5833	138682075
NM_001311148	chr1	-	138483836	138619757	Nek7	138619757
NM_133239	chr1	-	139198253	139377076	Crb1	139377076
NM_181347	chr1	+	138967720	139176042	Dennd1b	138967720
NM_001166501	chr1	+	138963708	139176042	Dennd1b	138963708
NM_021605	chr1	-	138483836	138619757	Nek7	138619757
NM_001029977	chr1	-	139697918	139781239	Gm4788	139781239
NM_001160303	chr1	-	139697918	139781239	Gm4788	139781239
NM_001160304	chr1	-	139697918	139781239	Gm4788	139781239
NM_009888	chr1	-	140085854	140183411	Cfh	140183411
NM_001025575	chr1	-	139810291	139858699	Cfhr2	139858699
NR_040604	chr1	-	140570175	140656402	4930590L20Rik	140656402
NM_001159866	chr1	+	143777277	143807466	Uchl5	143777277
NM_019562	chr1	+	143777277	143807466	Uchl5	143777277
NR_015466	chr1	-	150074872	150099874	Ptgs2os	150099874
NR_040603	chr1	-	150320680	150346771	2310030A07Rik	150346771
NM_001024720	chr1	-	150562501	150993435	Hmcn1	150993435
NM_001311166	chr1	+	151755373	151822328	Edem3	151755373
NM_001039644	chr1	+	151755373	151822328	Edem3	151755373
NM_025819	chr1	-	151367698	151428435	Swt1	151428435
NM_001311165	chr1	+	151755373	151822328	Edem3	151755373
NM_022018	chr1	+	151571372	151719347	Fam129a	151571372
NM_001346119	chr1	-	152516762	152766305	Rgl1	152766305
NM_001346117	chr1	-	152516762	152766305	Rgl1	152766305
NM_001346118	chr1	-	152516762	152766305	Rgl1	152766305
NM_016846	chr1	-	152516762	152625217	Rgl1	152625217
NM_010877	chr1	+	152800152	152836990	Ncf2	152800152
NM_177756	chr1	+	152399866	152510695	Colgalt2	152399866
NM_007842	chr1	-	153455757	153487660	Dhx9	153487660
NM_010683	chr1	-	153218921	153332786	Lamc1	153332786
NM_009782	chr1	-	154392518	154725920	Cacna1e	154725920
NM_011273	chr1	-	155275656	155417444	Xpr1	155417444
NM_177838	chr1	-	156075955	156205026	Fam163a	156205026
NM_028250	chr1	+	155558119	155687233	Acbd6	155558119
NM_001145781	chr1	+	155558119	155587794	Acbd6	155558119
NM_010712	chr1	-	155701693	155742027	Lhx4	155742027
NM_001346967	chr1	-	156330414	156420915	Axdnd1	156420915
NM_009595	chr1	+	156558786	156649619	Abl2	156558786
NM_001159965	chr1	-	156804165	156939626	Ralgps2	156939626
NM_001159966	chr1	-	156804165	156939387	Ralgps2	156939387
NM_001159967	chr1	-	156804165	156939626	Ralgps2	156939626
NM_023884	chr1	-	156804165	156939626	Ralgps2	156939626
NM_001159968	chr1	-	156804165	156939626	Ralgps2	156939626
NM_001136104	chr1	+	156558786	156649619	Abl2	156558786
NM_001357392	chr1	-	156804165	156939387	Ralgps2	156939387
NM_001357391	chr1	-	156804165	156939626	Ralgps2	156939626
NR_027984	chr1	+	157412351	157420236	2810025M15Rik	157412351
NR_027641	chr1	+	157506795	157568424	Sec16b	157506795
NM_033354	chr1	+	157506795	157568424	Sec16b	157506795
NM_001159986	chr1	+	157526169	157568424	Sec16b	157526169
NM_001360878	chr1	+	159232199	159354872	Cop1	159232199
NM_001205204	chr1	+	158362303	158691786	Astn1	158362303
NM_011931	chr1	+	159232199	159354872	Cop1	159232199
NM_007495	chr1	+	158362303	158691786	Astn1	158362303
NM_001085376	chr1	-	158711730	158957438	Pappa2	158957438
NM_022312	chr1	+	159523768	159924922	Tnr	159523768
NM_001038621	chr1	-	160219173	160351571	Rabgap1l	160351571
NM_001024952	chr1	+	160906410	160974976	Rc3h1	160906410
NM_001357401	chr1	-	161816111	161876682	Suco	161876682
NR_040562	chr1	+	162004968	162016485	2810442N19Rik	162004968
NM_172646	chr1	-	161987301	162478034	Dnm3	162478034
NM_001038619	chr1	-	161987301	162478034	Dnm3	162478034
NM_001357402	chr1	-	161816111	161876682	Suco	161876682
NR_151683	chr1	-	161816111	161876682	Suco	161876682
NM_172645	chr1	-	161816111	161876682	Suco	161876682
NR_151684	chr1	-	161816111	161876682	Suco	161876682
NM_001178038	chr1	-	162916550	162937225	Fmo6	162937225
NM_030071	chr1	-	163024301	163085670	Mroh9	163085670
NM_001293313	chr1	+	164307671	164437300	Nme7	164307671
NM_001143956	chr1	-	163702992	163725232	Mettl11b	163725232
NM_138314	chr1	+	164307671	164437300	Nme7	164307671
NM_010629	chr1	+	163779582	163917107	Kifap3	163779582
NM_201364	chr1	-	163954005	163994796	BC055324	163994796
NM_001305643	chr1	+	163779582	163917107	Kifap3	163779582
NM_001357049	chr1	-	163945992	163994796	BC055324	163994796
NM_028759	chr1	-	165329500	165460463	Dcaf6	165460463
NM_032005	chr1	-	165137852	165160773	Tbx19	165160773
NM_173029	chr1	+	165485182	165576773	Adcy10	165485182
NM_001357427	chr1	+	165485182	165576773	Adcy10	165485182
NR_103716	chr1	+	165788680	165871153	Cd247	165788680
NM_031162	chr1	+	165788680	165867436	Cd247	165788680
NM_011137	chr1	-	165865153	166002634	Pou2f1	166002634
NM_001113393	chr1	+	165788680	165871153	Cd247	165788680
NM_001113392	chr1	+	165788680	165871153	Cd247	165788680
NM_001113391	chr1	+	165788680	165862112	Cd247	165788680
NM_198932	chr1	-	165865153	166002634	Pou2f1	166002634
NR_037988	chr1	-	166974022	166999730	Gm16701	166999730
NM_025569	chr1	-	167372383	167393797	Mgst3	167393797
NM_030724	chr1	-	167226083	167285127	Uck2	167285127
NM_001291509	chr1	-	168153526	168432169	Pbx1	168432169
NM_008783	chr1	-	168119363	168432169	Pbx1	168432169
NM_001291508	chr1	-	168153526	168432169	Pbx1	168432169
NM_183355	chr1	-	168153526	168432169	Pbx1	168432169
NM_027528	chr1	-	170327213	170557110	Nos1ap	170557110
NM_177068	chr1	+	170644531	170682789	Olfml2b	170644531
NR_154593	chr1	-	170315466	170557110	Nos1ap	170557110
NM_022563	chr1	-	169972306	170088944	Ddr2	170088944
NM_001109985	chr1	-	170315466	170589849	Nos1ap	170589849
NM_001081304	chr1	-	170704456	170867771	Atf6	170867771
NM_001360767	chr1	+	171681991	171705257	Cd48	171681991
NM_025557	chr1	-	171173263	171196268	Pcp4l1	171196268
NM_018729	chr1	+	171559192	171585316	Cd244	171559192
NM_007649	chr1	+	171681991	171705257	Cd48	171681991
NM_172647	chr1	+	171437560	171464593	F11r	171437560
NM_009938	chr1	+	172082528	172122332	Copa	172082528
NM_001145800	chr1	+	172482212	172498877	Igsf9	172482212
NM_013734	chr1	-	172223507	172258424	Atp1a4	172258424
NM_033608	chr1	+	172482316	172498877	Igsf9	172482316
NM_001039484	chr1	+	172341209	172374085	Kcnj10	172341209
NM_001205011	chr1	-	173274460	173277756	Mptx2	173277756
NM_001302651	chr1	-	173920400	173942492	Ifi203	173942492
NM_001302650	chr1	-	173920400	173942672	Ifi203	173942672
NM_001302649	chr1	-	173920400	173942492	Ifi203	173942492
NM_011465	chr1	+	174172775	174248449	Spta1	174172775
NM_019445	chr1	+	174501824	174822729	Fmn2	174501824
NM_011825	chr1	-	174833784	174921819	Grem2	174921819
NM_012012	chr1	+	175880777	175911396	Exo1	175880777
NM_133809	chr1	+	175632192	175660853	Kmo	175632192
NM_029453	chr1	+	175698592	175815733	Wdr64	175698592
NM_029756	chr1	+	176814659	177020432	Sdccag8	176814659
NR_151682	chr1	+	176814659	176956360	Sdccag8	176814659
NM_001357390	chr1	+	176814659	177020438	Sdccag8	176814659
NM_027077	chr1	+	177729813	177753305	1700016C15Rik	177729813
NM_001034899	chr1	+	177991434	178048291	Gm16432	177991434
NM_001161665	chr1	+	178529124	178932857	Kif26b	178529124
NM_146105	chr1	+	179546528	179627473	Cnst	179546528
NM_001346805	chr1	+	179960759	180165603	Cdc42bpa	179960759
NM_001033285	chr1	+	179961088	180165602	Cdc42bpa	179961088
NM_001346804	chr1	+	179960759	180165603	Cdc42bpa	179960759
NM_001359541	chr1	+	179960759	180165603	Cdc42bpa	179960759
NM_001359542	chr1	+	179960759	180165603	Cdc42bpa	179960759
NM_001359543	chr1	+	179960759	180165603	Cdc42bpa	179960759
NM_001359544	chr1	+	179960759	180165603	Cdc42bpa	179960759
NM_001359545	chr1	+	179960759	180165603	Cdc42bpa	179960759
NM_001359546	chr1	+	179960759	180165603	Cdc42bpa	179960759
NM_001359547	chr1	+	179960759	180165603	Cdc42bpa	179960759
NM_001359548	chr1	+	179960759	180165603	Cdc42bpa	179960759
NM_001359549	chr1	+	179960759	180165603	Cdc42bpa	179960759
NR_153194	chr1	+	179960759	180165603	Cdc42bpa	179960759
NM_001312918	chr1	-	180989555	181017569	Ephx1	181017569
NM_010145	chr1	-	180989555	181017569	Ephx1	181017569
NM_026171	chr1	-	181087137	181144204	Nvl	181144204
NM_133225	chr1	+	180726042	180754204	Acbd3	180726042
NM_175127	chr1	-	182313101	182341606	Fbxo28	182341606
NM_010135	chr1	-	181896385	182019980	Enah	182019980
NM_001083120	chr1	-	181896385	182019980	Enah	182019980
NM_008680	chr1	-	181896385	182019980	Enah	182019980
NM_001083121	chr1	-	181896385	182019980	Enah	182019980
NM_001356463	chr1	+	182764895	182896589	Susd4	182764895
NM_144796	chr1	+	182764895	182896589	Susd4	182764895
NM_001356464	chr1	+	182764215	182896589	Susd4	182764215
NM_001278220	chr1	-	183086263	183147557	Disp1	183147557
NM_001356461	chr1	+	182764215	182896589	Susd4	182764215
NM_001145806	chr1	+	182565006	182606526	Capn8	182565006
NM_001356462	chr1	+	182764043	182896589	Susd4	182764043
NM_026866	chr1	-	183086263	183221529	Disp1	183221529
NM_001278219	chr1	-	183086263	183221529	Disp1	183221529
NM_001278218	chr1	-	183086263	183221529	Disp1	183221529
NM_130890	chr1	+	182565006	182632352	Capn8	182565006
NR_151520	chr1	+	183748976	183809746	Gm34068	183748976
NM_001163754	chr1	+	185204167	185286746	Rab3gap2	185204167
NM_011794	chr1	+	185332158	185357769	Bpnt1	185332158
NM_001347212	chr1	+	185332158	185357777	Bpnt1	185332158
NM_001347210	chr1	+	185332158	185357777	Bpnt1	185332158
NM_145515	chr1	-	184896423	184999549	Mark1	184999549
NM_001033286	chr1	+	185454847	185468761	Slc30a10	185454847
NR_131124	chr1	-	186511837	186558681	A730004F24Rik	186558681
NR_131158	chr1	-	186511837	186558681	A730004F24Rik	186558681
NM_028848	chr1	-	187048406	187215446	Spata17	187215446
NM_029067	chr1	-	187135292	187215446	Spata17	187215446
NM_026367	chr1	+	187215510	187351429	Gpatch2	187215510
NR_151741	chr1	+	187215510	187351429	Gpatch2	187215510
NM_001357645	chr1	+	187215742	187351429	Gpatch2	187215742
NM_001357646	chr1	+	187215510	187351429	Gpatch2	187215510
NM_011935	chr1	+	187997826	188214884	Esrrg	187997826
NM_001357536	chr1	+	187997826	188214885	Esrrg	187997826
NM_001159850	chr1	-	189207929	189343353	Kcnk2	189343353
NM_001281848	chr1	-	189207929	189402273	Kcnk2	189402273
NM_001281847	chr1	-	189207929	189344192	Kcnk2	189344192
NM_172650	chr1	-	188971097	189007840	Kctd3	189007840
NM_010607	chr1	-	189207929	189343707	Kcnk2	189343707
NM_001357119	chr1	-	189207929	189343353	Kcnk2	189343353
NM_001081363	chr1	-	189640613	189688086	Cenpf	189688086
NM_001359576	chr1	-	188971095	189007840	Kctd3	189007840
NM_001359577	chr1	-	188971095	189007840	Kctd3	189007840
NM_001359578	chr1	-	188971095	189007840	Kctd3	189007840
NR_153196	chr1	-	188971095	189007840	Kctd3	189007840
NR_151620	chr1	+	190170295	190217279	LOC102632463	190170295
NM_172266	chr1	+	191718023	191784257	Lpgat1	191718023
NM_001134829	chr1	+	191718394	191784257	Lpgat1	191718394
NM_144879	chr1	-	190947645	190978998	Vash2	190978998
NM_144880	chr1	-	191351980	191397041	Ppp2r5a	191397041
NR_027352	chr1	-	190947645	190979296	Vash2	190979296
NM_030060	chr1	+	191098413	191108943	Batf3	191098413
NM_010600	chr1	+	192190776	192510159	Kcnh1	192190776
NM_011633	chr1	-	191997202	192092599	Traf5	192092599
NM_144881	chr1	-	192512827	192771219	Hhat	192771219
NM_001038607	chr1	+	192190776	192510159	Kcnh1	192190776
NM_153137	chr1	-	193175503	193201546	Traf3ip3	193201546
NM_001277928	chr1	+	193302242	193343878	Lamb3	193302242
NM_008484	chr1	+	193301993	193343878	Lamb3	193301993
NM_008882	chr1	+	194619828	194816868	Plxna2	194619828
NM_007758	chr1	-	195136810	195176715	Cr2	195176715
NM_011283	chr1	-	4343506	4360314	Rp1	4360314
NM_001289465	chr1	-	4490927	4497354	Sox17	4497354
NM_001289464	chr1	-	4490927	4497354	Sox17	4497354
NM_001289467	chr1	-	4490927	4497354	Sox17	4497354
NM_001289466	chr1	-	4490927	4497354	Sox17	4497354
NM_011441	chr1	-	4490927	4497354	Sox17	4497354
NR_033530	chr1	-	4773199	4785726	Mrpl15	4785726
NM_001177658	chr1	-	4773199	4785726	Mrpl15	4785726
NM_008866	chr1	+	4807822	4846735	Lypla1	4807822
NM_025300	chr1	-	4773199	4785726	Mrpl15	4785726
NM_001355712	chr1	+	4807822	4846735	Lypla1	4807822
NM_011541	chr1	+	4857693	4897909	Tcea1	4857693
NM_001159751	chr1	+	4858327	4897909	Tcea1	4858327
NM_001159750	chr1	+	4857693	4897909	Tcea1	4857693
NM_001318735	chr1	+	5588492	5606133	Oprk1	5588492
NM_001204371	chr1	+	5588492	5606133	Oprk1	5588492
NM_011011	chr1	+	5588492	5606133	Oprk1	5588492
NM_010342	chr1	-	5913706	5917398	Npbwr1	5917398
NM_009826	chr1	+	6214661	6276104	Rb1cc1	6214661
NM_001195732	chr1	+	6359330	6394731	Alkal1	6359330
NM_183028	chr1	+	7088919	7173628	Pcmtd1	7088919
NM_021511	chr1	+	9545407	9547455	Rrs1	9545407
NM_178399	chr1	+	9601266	9627142	3110035E14Rik	9601266
NR_040462	chr1	+	9747647	9771256	1700034P13Rik	9747647
NM_173443	chr1	-	9718621	9748382	Vcpip1	9748382
NR_024067	chr1	-	9942024	9944118	Snhg6	9944118
NR_004410	chr1	-	9942469	9942543	Snord87	9942543
NM_177722	chr1	+	9908637	9940954	Mcmdc2	9908637
NM_001037759	chr1	+	9848280	9902568	Sgk3	9848280
NR_110971	chr1	-	9968621	10009136	Ppp1r42	10009136
NR_102282	chr1	-	10024599	10038159	Cops5	10038159
NM_013715	chr1	-	10024599	10038159	Cops5	10038159
NM_145692	chr1	-	9968621	10009136	Ppp1r42	10009136
NM_001277101	chr1	-	10024599	10038159	Cops5	10038159
NR_105759	chr1	+	12425985	12426106	Mir6341	12425985
NR_045297	chr1	+	12667562	12673090	Gm17644	12667562
NM_001081209	chr1	-	13113427	13127163	Prdm14	13127163
NM_028173	chr1	-	13564692	13589910	Tram1	13589910
NM_001011873	chr1	+	13668770	13701723	Xkr9	13668770
NR_004447	chr1	-	13785684	13786929	Gm5523	13786929
NM_001360810	chr1	-	14753345	14755966	Msc	14755966
NM_010827	chr1	-	14753345	14755966	Msc	14755966
NM_177781	chr1	-	14872643	14918862	Trpa1	14918862
NM_001348288	chr1	-	14872643	14918862	Trpa1	14918862
NR_152944	chr1	+	15805645	15844052	Terf1	15805645
NM_009352	chr1	+	15805645	15844052	Terf1	15805645
NM_001286628	chr1	+	15805645	15844052	Terf1	15805645
NM_001243238	chr1	-	16065978	16093325	4930444P10Rik	16093325
NM_001305227	chr1	-	16065978	16093325	4930444P10Rik	16093325
NM_011291	chr1	-	16101295	16104433	Rpl7	16104433
NM_025773	chr1	-	16568673	16619338	Ube2w	16619338
NR_073122	chr1	-	16568673	16619338	Ube2w	16619338
NM_001271017	chr1	-	16568673	16619338	Ube2w	16619338
NM_001271016	chr1	-	16540787	16619338	Ube2w	16619338
NR_037998	chr1	+	16657551	16662278	D030040B21Rik	16657551
NM_026392	chr1	+	16665190	16678275	Tmem70	16665190
NM_027415	chr1	+	16665190	16678275	Tmem70	16665190
NM_016923	chr1	+	16688455	16709605	Ly96	16688455
NM_001159711	chr1	+	16688455	16709605	Ly96	16688455
NM_010267	chr1	+	17145372	17164270	Gdap1	17145372
NM_053191	chr1	+	17601900	17630939	Pi15	17601900
NM_031402	chr1	+	17727416	17766207	Crispld1	17727416
NM_001356551	chr1	+	17727044	17766344	Crispld1	17727044
NM_001347047	chr1	-	18115190	18145902	Crisp4	18145902
NM_001347048	chr1	-	18115190	18145902	Crisp4	18145902
NM_183124	chr1	-	18250977	18265138	Defb41	18265138
NM_001040027	chr1	-	18260523	18265138	Defb41	18265138
NM_001039123	chr1	-	18236472	18237443	Defb18	18237443
NR_151619	chr1	-	19063299	19104840	Gm15825	19104840
NM_009334	chr1	+	19208913	19238845	Tfap2b	19208913
NM_001286340	chr1	+	19208913	19238845	Tfap2b	19208913
NM_001025305	chr1	+	19212053	19238845	Tfap2b	19212053
NR_045734	chr1	+	20356453	20392300	4930486I03Rik	20356453
NR_131249	chr1	+	20669881	20682958	Lincmd1	20669881
NR_029593	chr1	+	20679009	20679082	Mir206	20679009
NR_029902	chr1	+	20682768	20682887	Mir133b	20682768
NM_008563	chr1	-	20802967	20820312	Mcm3	20820312
NM_145856	chr1	-	20777145	20784270	Il17f	20784270
NM_010552	chr1	+	20730904	20734496	Il17a	20730904
NR_040492	chr1	-	20888649	20890473	6720483E21Rik	20890473
NM_028829	chr1	+	20890547	20939650	Paqr8	20890547
NM_001355122	chr1	+	20917839	20939650	Paqr8	20917839
NM_177409	chr1	-	21001396	21079225	Tram2	21079225
NM_029398	chr1	+	21218574	21230167	Tmem14a	21218574
NM_001290679	chr1	+	21218574	21230167	Tmem14a	21218574
NR_002858	chr1	-	21285245	21298312	Gm4956	21298312
NM_183322	chr1	+	21349676	21352199	Khdc1a	21349676
NM_010356	chr1	+	21240584	21265575	Gsta3	21240584
NM_001288617	chr1	+	21240584	21265575	Gsta3	21240584
NM_001077353	chr1	+	21240584	21265575	Gsta3	21240584
NM_001033904	chr1	+	21368330	21369743	Khdc1c	21368330
NM_001113187	chr1	+	21383555	21386384	Khdc1b	21383555
NR_151543	chr1	+	22898386	22905081	Gm7759	22898386
NM_025746	chr1	-	23100473	23102253	4933415F23Rik	23102253
NR_029533	chr1	+	23272268	23272339	Mir30a	23272268
NR_029717	chr1	+	23291700	23291784	Mir30c-2	23291700
NM_001081079	chr1	-	23366423	23383175	Ogfrl1	23383175
NM_172124	chr1	+	23761925	23847858	B3gat2	23761925
NM_026604	chr1	-	24010757	24100341	Fam135a	24100341
NM_026503	chr1	-	23995938	24005640	Sdhaf4	24005640
NM_001310483	chr1	+	24678917	24766299	Lmbrd1	24678917
NM_026719	chr1	+	24678543	24766301	Lmbrd1	24678543
NM_001204913	chr1	-	25276403	25277954	Gm20172	25277954
NM_001033764	chr1	-	26681800	26687460	4931408C20Rik	26687460
