Chromosome	Start	End	ID	empty_Input	empty_H3K27ac	sg1.4_H3K27ac	sg5.8_H3K27ac	class
chr6	68851369	68854369	ESCTE2068	13.328891	54.402157	24.231901	23.487986	RLTR13D6
chr6	70550170	70553170	ESCTE2077	3.998667	3.831138	4.0386505	2.4911501	RLTR13D6
chr6	70639217	70642217	ESCTE2078	2.3325558	2.2986827	5.833606	4.6264215	RLTR13D6
chr6	75287439	75290439	ESCTE2089	9.996668	13.025868	8.974778	8.185207	RLTR13D6
chr6	82300895	82303895	ESCTE2099	10.663113	13.408982	12.115951	13.879265	RLTR13D6
chr6	84301577	84304577	ESCTE2100	15.994668	15.324552	21.988207	25.26738	RLTR13D6
chr6	89866605	89869605	ESCTE2111	13.662112	20.30503	13.462168	15.658657	RLTR13D6
chr6	109267840	109270840	ESCTE2136	11.996001	15.324552	10.320995	12.099872	RLTR13D6
chr6	109956609	109959609	ESCTE2137	8.330557	11.493414	12.56469	10.676357	RLTR13D6
chr6	110361030	110364030	ESCTE2138	3.6654449	5.363593	3.1411724	3.9146643	RLTR13D6
chr6	123003400	123006400	ESCTE2153	16.32789	22.603714	15.705862	24.9115	RLTR13D6
chr6	123255312	123258312	ESCTE2154	13.662112	11.876528	13.910907	12.45575	RLTR13D6
chr6	123326524	123329524	ESCTE2155	8.663778	8.811617	11.667212	11.388115	RLTR13D6
chr6	124178814	124181814	ESCTE2163	11.662779	11.876528	16.154602	18.149807	RLTR13D6
chr6	128992657	128995657	ESCTE2177	11.662779	20.30503	16.154602	22.420351	RLTR13D6
chr6	128993123	128996123	ESCTE2178	10.32989	19.15569	17.500818	20.285078	RLTR13D6
chr6	129007955	129010955	ESCTE2180	10.32989	11.876528	14.359646	13.879265	RLTR13D6
chr6	129008172	129011172	ESCTE2181	9.996668	12.259642	14.808384	14.9469	RLTR13D6
chr6	131608590	131611590	ESCTE2194	15.994668	32.181557	16.154602	35.943737	RLTR13D6
chr6	133269855	133272855	ESCTE2210	0.66644454	1.915569	4.487389	3.9146643	RLTR13D6
chr6	133312545	133315545	ESCTE2211	5.3315563	19.538803	7.179823	13.879265	RLTR13D6
chr6	133510730	133513730	ESCTE2212	4.331889	12.259642	9.423517	13.167507	RLTR13D6
chr6	133653147	133656147	ESCTE2215	9.663445	8.428503	9.423517	5.3381786	RLTR13D6
chr6	133653276	133656276	ESCTE2216	9.996668	8.811617	9.423517	5.6940575	RLTR13D6
chr6	133952360	133955360	ESCTE2218	14.328557	14.941438	10.320995	13.879265	RLTR13D6
chr6	137033866	137036866	ESCTE2223	11.329556	15.324552	16.60334	11.388115	RLTR13D6
chr6	137034467	137037467	ESCTE2224	11.329556	15.707665	13.910907	11.388115	RLTR13D6
chr7	4311822	4314822	ESCTE2251	13.995335	22.986828	17.500818	11.032236	RLTR13D6
chr7	5127031	5130031	ESCTE2253	20.326557	13.792096	13.910907	11.032236	RLTR13D6
chr7	7059492	7062492	ESCTE2273	12.995668	17.24012	13.910907	20.285078	RLTR13D6
chr7	10160153	10163153	ESCTE2276	6.331223	6.512934	9.423517	7.47345	RLTR13D6
chr7	10756179	10759179	ESCTE2278	8.663778	12.6427555	10.769734	12.45575	RLTR13D6
chr7	10756983	10759983	ESCTE2279	8.663778	9.9609585	7.6285615	11.032236	RLTR13D6
chr7	12384298	12387298	ESCTE2307	5.664778	4.9804792	5.384867	4.6264215	RLTR13D6
chr7	17101438	17104438	ESCTE2322	4.6651115	3.831138	4.487389	4.9823003	RLTR13D6
chr7	17304179	17307179	ESCTE2324	0.99966675	1.1493413	0.89747787	0.3558786	RLTR13D6
chr7	17349095	17352095	ESCTE2325	4.331889	4.9804792	2.2436945	1.7793928	RLTR13D6
chr7	17413363	17416363	ESCTE2326	0.66644454	0.3831138	1.3462168	0.7117572	RLTR13D6
chr7	17485858	17488858	ESCTE2327	0	0	0	0	RLTR13D6
chr7	17566814	17569814	ESCTE2328	0.33322227	0.3831138	0	0.3558786	RLTR13D6
chr7	17894117	17897117	ESCTE2331	8.997001	15.707665	12.115951	22.064472	RLTR13D6
chr7	17901897	17904897	ESCTE2332	8.330557	18.006348	14.808384	25.623259	RLTR13D6
chr7	24019741	24022741	ESCTE2354	9.996668	11.1103	10.320995	12.811629	RLTR13D6
chr7	27005300	27008300	ESCTE2384	11.662779	13.025868	9.872256	9.964601	RLTR13D6
chr7	27010805	27013805	ESCTE2385	5.9980006	12.259642	12.115951	11.032236	RLTR13D6
chr7	27011653	27014653	ESCTE2386	6.6644454	12.259642	12.115951	13.167507	RLTR13D6
chr7	35529214	35532214	ESCTE2476	12.662446	76.23965	35.001637	43.773064	RLTR13D6
chr7	41672921	41675921	ESCTE2481	17.66078	37.162037	26.026857	32.384953	RLTR13D6
chr7	42401246	42404246	ESCTE2483	11.329556	11.1103	8.077301	7.1175714	RLTR13D6
chr7	44057831	44060831	ESCTE2488	5.664778	2.6817966	7.6285615	4.6264215	RLTR13D6
chr7	52730955	52733955	ESCTE2501	3.3322227	15.707665	9.872256	18.149807	RLTR13D6
chr7	58144571	58147571	ESCTE2510	15.994668	8.045389	9.872256	14.9469	RLTR13D6
chr7	83296031	83299031	ESCTE2530	14.995002	13.792096	4.936128	11.032236	RLTR13D6
chr7	83296609	83299609	ESCTE2531	13.328891	13.025868	6.731084	10.676357	RLTR13D6
chr7	84773356	84776356	ESCTE2532	16.661114	10.727186	8.077301	12.099872	RLTR13D6
chr7	85988342	85991342	ESCTE2536	13.662112	16.473892	14.808384	15.302779	RLTR13D6
chr7	86639978	86642978	ESCTE2543	5.664778	13.792096	14.359646	16.726294	RLTR13D6
chr7	93751900	93754900	ESCTE2557	10.32989	7.279162	8.526039	8.185207	RLTR13D6
chr7	94643633	94646633	ESCTE2561	8.997001	9.577845	12.115951	15.658657	RLTR13D6
chr7	103329318	103332318	ESCTE2566	7.664112	4.5973654	6.731084	4.270543	RLTR13D6
chr7	103364723	103367723	ESCTE2568	5.664778	3.448024	2.6924336	2.1352715	RLTR13D6
chr7	106643936	106646936	ESCTE2590	12.329224	6.896048	8.077301	10.320478	RLTR13D6
chr7	106744321	106747321	ESCTE2591	11.662779	32.947784	18.847034	28.114408	RLTR13D6
chr7	106759711	106762711	ESCTE2592	11.662779	12.259642	12.115951	14.235143	RLTR13D6
chr7	107927910	107930910	ESCTE2596	13.328891	10.344072	8.974778	7.1175714	RLTR13D6
chr7	108267853	108270853	ESCTE2603	11.996001	8.045389	12.56469	11.388115	RLTR13D6
chr7	108305489	108308489	ESCTE2604	13.662112	14.17521	12.115951	18.861565	RLTR13D6
chr7	108409888	108412888	ESCTE2608	8.997001	8.811617	7.6285615	8.541086	RLTR13D6
chr7	108661189	108664189	ESCTE2613	7.3308897	24.902397	17.949556	30.24968	RLTR13D6
chr7	126300509	126303509	ESCTE2625	15.661447	27.584192	21.090729	16.370415	RLTR13D6
chr7	132521182	132524182	ESCTE2636	12.662446	10.344072	11.667212	12.45575	RLTR13D6
chr7	132522042	132525042	ESCTE2637	11.662779	10.344072	10.769734	11.032236	RLTR13D6
chr7	142205650	142208650	ESCTE2651	12.662446	18.006348	11.667212	11.743993	RLTR13D6
chr7	143987378	143990378	ESCTE2652	12.995668	9.577845	8.974778	11.743993	RLTR13D6
chr8	10420940	10423940	ESCTE2686	9.996668	5.746707	9.423517	8.185207	RLTR13D6
chr8	19232576	19235576	ESCTE2696	11.329556	14.558324	12.115951	12.45575	RLTR13D6
chr8	26062333	26065333	ESCTE2703	12.995668	93.09665	56.092365	25.26738	RLTR13D6
chr8	26062974	26065974	ESCTE2704	13.662112	86.2006	54.29741	22.064472	RLTR13D6
chr8	27430654	27433654	ESCTE2706	13.662112	14.941438	13.462168	8.896964	RLTR13D6
chr8	27740462	27743462	ESCTE2708	5.664778	8.428503	3.1411724	3.2029073	RLTR13D6
chr8	32666327	32669327	ESCTE2715	10.996335	17.24012	11.218473	16.370415	RLTR13D6
chr8	42240994	42243994	ESCTE2729	10.32989	9.194731	4.936128	15.302779	RLTR13D6
chr8	51124032	51127032	ESCTE2738	8.997001	11.493414	15.257123	14.591022	RLTR13D6
chr8	51597200	51600200	ESCTE2740	8.330557	13.408982	13.013429	9.252843	RLTR13D6
chr8	53063933	53066933	ESCTE2745	7.3308897	7.662276	11.667212	10.676357	RLTR13D6
chr8	54012962	54015962	ESCTE2747	11.662779	9.194731	12.56469	14.235143	RLTR13D6
chr8	55690907	55693907	ESCTE2754	12.329224	17.623234	13.910907	22.064472	RLTR13D6
chr8	55691717	55694717	ESCTE2755	12.662446	17.24012	16.60334	22.420351	RLTR13D6
chr8	63758642	63761642	ESCTE2786	12.329224	22.2206	25.12938	28.470285	RLTR13D6
chr8	63928397	63931397	ESCTE2787	8.663778	59.382637	43.976414	57.65233	RLTR13D6
chr8	64950790	64953790	ESCTE2788	18.99367	18.389462	18.398296	19.217443	RLTR13D6
chr8	67422453	67425453	ESCTE2800	12.662446	12.259642	11.218473	9.964601	RLTR13D6
chr8	69017096	69020096	ESCTE2805	9.996668	28.35042	30.962986	33.808464	RLTR13D6
chr8	69017726	69020726	ESCTE2806	9.996668	23.753056	28.270552	28.114408	RLTR13D6
chr8	71027345	71030345	ESCTE2809	11.662779	22.2206	18.398296	19.929201	RLTR13D6
chr8	72675585	72678585	ESCTE2818	16.661114	36.012695	33.65542	36.655495	RLTR13D6
chr8	72788817	72791817	ESCTE2819	17.994001	11.1103	13.462168	12.099872	RLTR13D6
chr8	74656481	74659481	ESCTE2828	10.663113	6.896048	7.6285615	8.185207	RLTR13D6
chr8	75414371	75417371	ESCTE2833	14.995002	16.090778	13.462168	23.843864	RLTR13D6
chr8	76259218	76262218	ESCTE2836	12.995668	10.344072	8.974778	8.185207	RLTR13D6
chr8	85478605	85481605	ESCTE2863	14.995002	14.17521	19.744513	19.217443	RLTR13D6
chr8	93440666	93443666	ESCTE2868	13.662112	44.058086	49.81002	55.872936	RLTR13D6
chr8	104727877	104730877	ESCTE2883	12.329224	13.025868	11.667212	7.47345	RLTR13D6
chr8	105058809	105061809	ESCTE2885	11.329556	9.9609585	8.974778	15.302779	RLTR13D6
chr8	115519465	115522465	ESCTE2896	12.329224	10.344072	10.320995	6.4058146	RLTR13D6
chr9	3438222	3441222	ESCTE2902	11.329556	68.19425	61.477234	85.76674	RLTR13D6
chr9	3561720	3564720	ESCTE2905	10.663113	36.778923	30.962986	27.75853	RLTR13D6
chr9	3986294	3989294	ESCTE2908	10.663113	40.61006	31.411724	50.17888	RLTR13D6
chr9	3986804	3989804	ESCTE2909	14.328557	43.29186	31.860464	51.602394	RLTR13D6
chr9	8196677	8199677	ESCTE2950	11.329556	9.9609585	17.949556	9.252843	RLTR13D6
chr9	11439924	11442924	ESCTE2975	13.662112	50.18791	37.24533	45.908337	RLTR13D6
chr9	11938692	11941692	ESCTE2977	7.3308897	57.083954	38.142807	51.95827	RLTR13D6
chr9	11939557	11942557	ESCTE2978	8.663778	64.74623	41.28398	56.94057	RLTR13D6
chr9	12045336	12048336	ESCTE2979	8.997001	9.194731	13.462168	5.6940575	RLTR13D6
chr9	12069881	12072881	ESCTE2980	10.32989	9.577845	7.179823	7.1175714	RLTR13D6
chr9	12554693	12557693	ESCTE2981	11.329556	8.811617	7.179823	10.676357	RLTR13D6
chr9	13017622	13020622	ESCTE2982	11.329556	14.17521	12.115951	12.811629	RLTR13D6
chr9	16955160	16958160	ESCTE2997	10.663113	12.259642	9.872256	14.9469	RLTR13D6
chr9	18732933	18735933	ESCTE3011	13.662112	37.162037	27.373074	46.97597	RLTR13D6
chr9	30664578	30667578	ESCTE3057	10.996335	4.2142515	8.077301	3.9146643	RLTR13D6
chr9	38406182	38409182	ESCTE3077	6.331223	34.48024	30.065508	35.943737	RLTR13D6
chr9	76103109	76106109	ESCTE3130	10.996335	21.454372	13.013429	19.573322	RLTR13D6
chr9	76400564	76403564	ESCTE3133	11.662779	27.201078	14.359646	11.032236	RLTR13D6
chr9	88612913	88615913	ESCTE3148	3.3322227	7.279162	4.0386505	4.270543	RLTR13D6
chr9	88817211	88820211	ESCTE3149	3.6654449	9.194731	10.769734	9.608722	RLTR13D6
chr9	89050879	89053879	ESCTE3150	2.6657782	6.512934	4.936128	5.3381786	RLTR13D6
chr9	89116650	89119650	ESCTE3151	3.3322227	13.025868	7.6285615	16.014536	RLTR13D6
chr9	96087112	96090112	ESCTE3158	11.329556	23.753056	19.744513	24.555622	RLTR13D6
chr10	3171597	3174597	ESCTE3207	7.664112	43.674973	29.616768	49.46712	RLTR13D6
chr10	6819388	6822388	ESCTE3220	11.329556	18.772575	14.808384	10.676357	RLTR13D6
chr10	7286757	7289757	ESCTE3221	0.66644454	0.3831138	0	0	RLTR13D6
chr10	7287511	7290511	ESCTE3222	2.6657782	2.2986827	2.2436945	1.4235144	RLTR13D6
chr10	8638185	8641185	ESCTE3233	16.994335	24.13617	19.295774	16.370415	RLTR13D6
chr10	11260909	11263909	ESCTE3236	15.328224	34.097126	32.309204	42.349552	RLTR13D6
chr10	11799573	11802573	ESCTE3242	13.662112	44.824314	19.744513	20.285078	RLTR13D6
chr10	11800404	11803404	ESCTE3243	12.662446	46.739883	20.19325	18.861565	RLTR13D6
chr10	14582060	14585060	ESCTE3250	10.663113	52.486588	30.962986	52.31415	RLTR13D6
chr10	14582968	14585968	ESCTE3251	11.662779	55.168385	24.231901	49.823	RLTR13D6
chr10	14583229	14586229	ESCTE3252	9.996668	49.42168	21.988207	49.46712	RLTR13D6
chr10	15262035	15265035	ESCTE3257	12.662446	29.116648	19.295774	16.370415	RLTR13D6
chr10	17819249	17822249	ESCTE3263	16.661114	21.837486	27.821814	29.182043	RLTR13D6
chr10	26934773	26937773	ESCTE3280	4.331889	15.324552	13.462168	14.591022	RLTR13D6
chr10	29022850	29025850	ESCTE3283	15.994668	13.408982	12.115951	18.505686	RLTR13D6
chr10	33374319	33377319	ESCTE3303	10.996335	36.39581	32.309204	38.434887	RLTR13D6
chr10	34424366	34427366	ESCTE3311	10.32989	10.727186	10.769734	7.8293285	RLTR13D6
chr10	34993715	34996715	ESCTE3312	9.663445	13.792096	8.974778	10.676357	RLTR13D6
chr10	35277430	35280430	ESCTE3317	8.663778	6.129821	8.077301	9.252843	RLTR13D6
chr10	35426973	35429973	ESCTE3318	7.664112	21.454372	16.60334	25.979136	RLTR13D6
chr10	35427542	35430542	ESCTE3319	7.997334	22.603714	17.500818	27.40265	RLTR13D6
chr10	35942044	35945044	ESCTE3321	6.9976673	11.1103	12.56469	16.726294	RLTR13D6
chr10	36546415	36549415	ESCTE3330	10.32989	21.454372	20.64199	26.335014	RLTR13D6
chr10	36603890	36606890	ESCTE3331	10.663113	16.090778	15.257123	12.45575	RLTR13D6
chr10	37671587	37674587	ESCTE3336	10.32989	12.259642	9.872256	8.541086	RLTR13D6
chr10	38032898	38035898	ESCTE3338	12.329224	7.279162	10.769734	4.6264215	RLTR13D6
chr10	38155655	38158655	ESCTE3341	11.662779	22.986828	16.60334	23.132107	RLTR13D6
chr10	40326177	40329177	ESCTE3354	17.327557	21.837486	18.398296	23.843864	RLTR13D6
chr10	47629597	47632597	ESCTE3383	6.6644454	21.071259	19.295774	26.690893	RLTR13D6
chr10	47630163	47633163	ESCTE3384	5.664778	21.071259	17.949556	24.555622	RLTR13D6
chr10	49343503	49346503	ESCTE3397	13.328891	4.9804792	8.526039	7.47345	RLTR13D6
chr10	49344146	49347146	ESCTE3398	11.996001	5.746707	8.077301	7.47345	RLTR13D6
chr10	49345886	49348886	ESCTE3399	8.997001	6.512934	9.423517	5.3381786	RLTR13D6
chr10	49346182	49349182	ESCTE3400	7.997334	7.279162	9.872256	6.4058146	RLTR13D6
chr10	49415924	49418924	ESCTE3401	7.997334	22.2206	22.885685	25.623259	RLTR13D6
chr10	51462567	51465567	ESCTE3411	14.995002	36.012695	26.026857	32.02907	RLTR13D6
chr10	51640180	51643180	ESCTE3413	8.663778	8.428503	14.359646	7.8293285	RLTR13D6
chr10	54666475	54669475	ESCTE3421	9.996668	16.857006	13.462168	18.505686	RLTR13D6
chr10	57110666	57113666	ESCTE3427	9.996668	8.045389	5.833606	8.896964	RLTR13D6
chr10	57111163	57114163	ESCTE3428	10.32989	9.577845	6.731084	7.47345	RLTR13D6
chr10	57390283	57393283	ESCTE3429	13.328891	8.045389	6.731084	6.4058146	RLTR13D6
chr10	59101868	59104868	ESCTE3432	15.328224	20.30503	12.56469	16.014536	RLTR13D6
chr10	64742947	64745947	ESCTE3437	4.331889	8.811617	5.833606	3.9146643	RLTR13D6
chr10	79041213	79044213	ESCTE3456	13.995335	39.46072	32.309204	27.046772	RLTR13D6
chr10	79396152	79399152	ESCTE3459	7.664112	19.15569	9.423517	13.523386	RLTR13D6
chr10	79398760	79401760	ESCTE3460	8.663778	50.954136	52.502453	64.05814	RLTR13D6
chr10	91424330	91427330	ESCTE3475	12.329224	19.921917	12.115951	23.132107	RLTR13D6
chr10	106917945	106920945	ESCTE3492	6.9976673	2.6817966	4.0386505	3.2029073	RLTR13D6
chr10	106921651	106924651	ESCTE3493	5.664778	4.2142515	4.0386505	3.9146643	RLTR13D6
chr10	127784082	127787082	ESCTE3518	12.995668	19.15569	23.334423	19.217443	RLTR13D6
chr10	127879762	127882762	ESCTE3521	17.327557	22.603714	16.60334	25.623259	RLTR13D6
chr10	129825723	129828723	ESCTE3533	11.662779	6.512934	10.320995	9.608722	RLTR13D6
chr10	129846000	129849000	ESCTE3534	8.330557	18.006348	14.359646	16.014536	RLTR13D6
chr10	130418688	130421688	ESCTE3541	9.330223	65.12934	43.527676	55.16118	RLTR13D6
chr11	8757404	8760404	ESCTE3559	11.329556	18.006348	15.705862	14.9469	RLTR13D6
chr11	9513752	9516752	ESCTE3565	7.997334	10.344072	8.974778	16.014536	RLTR13D6
chr11	10610987	10613987	ESCTE3574	14.328557	10.344072	5.833606	7.1175714	RLTR13D6
chr11	13518262	13521262	ESCTE3584	7.664112	14.941438	12.56469	16.014536	RLTR13D6
chr11	13977215	13980215	ESCTE3585	9.996668	18.006348	15.257123	17.438051	RLTR13D6
chr11	14620119	14623119	ESCTE3591	11.662779	8.428503	7.6285615	6.761693	RLTR13D6
chr11	16606623	16609623	ESCTE3598	8.997001	32.56467	29.616768	55.51706	RLTR13D6
chr11	27094218	27097218	ESCTE3633	10.32989	9.9609585	8.526039	7.1175714	RLTR13D6
chr11	27257185	27260185	ESCTE3635	8.997001	12.6427555	10.769734	12.45575	RLTR13D6
chr11	30490622	30493622	ESCTE3661	17.66078	47.889225	39.489025	56.584694	RLTR13D6
chr11	40157831	40160831	ESCTE3680	8.330557	14.17521	14.359646	14.235143	RLTR13D6
chr11	45963187	45966187	ESCTE3691	9.663445	13.025868	11.667212	18.149807	RLTR13D6
chr11	73527704	73530704	ESCTE3717	11.329556	18.006348	15.705862	24.9115	RLTR13D6
chr11	74138742	74141742	ESCTE3723	8.997001	15.707665	9.872256	17.438051	RLTR13D6
chr11	99638570	99641570	ESCTE3752	5.664778	7.662276	6.731084	5.3381786	RLTR13D6
chr11	105992614	105995614	ESCTE3762	19.660112	15.324552	13.910907	14.235143	RLTR13D6
chr11	109781661	109784661	ESCTE3766	9.663445	9.194731	8.526039	11.032236	RLTR13D6
chr11	116873892	116876892	ESCTE3775	16.661114	11.876528	15.257123	14.591022	RLTR13D6
chr12	4356969	4359969	ESCTE3791	21.326225	160.52467	147.18637	195.73322	RLTR13D6
chr12	4357373	4360373	ESCTE3792	17.327557	143.28456	131.03177	182.5657	RLTR13D6
chr12	4357596	4360596	ESCTE3793	17.994001	148.26503	129.68555	186.1245	RLTR13D6
chr12	14763649	14766649	ESCTE3803	8.997001	8.045389	7.6285615	12.099872	RLTR13D6
chr12	14889215	14892215	ESCTE3804	7.3308897	6.129821	9.423517	6.049936	RLTR13D6
chr12	16406071	16409071	ESCTE3809	9.996668	9.194731	6.282345	7.1175714	RLTR13D6
chr12	17833975	17836975	ESCTE3812	11.662779	19.921917	27.821814	27.40265	RLTR13D6
chr12	35641186	35644186	ESCTE3934	13.328891	34.863354	31.411724	40.926037	RLTR13D6
chr12	37658800	37661800	ESCTE3937	14.328557	17.623234	10.320995	14.591022	RLTR13D6
chr12	43694966	43697966	ESCTE3945	8.997001	9.194731	13.013429	9.608722	RLTR13D6
chr12	49201724	49204724	ESCTE3956	10.663113	4.2142515	8.526039	6.049936	RLTR13D6
chr12	50219484	50222484	ESCTE3959	5.664778	8.428503	4.936128	6.049936	RLTR13D6
chr12	62705856	62708856	ESCTE3973	7.997334	39.843834	23.783163	23.132107	RLTR13D6
chr12	64139367	64142367	ESCTE3978	5.3315563	5.363593	11.218473	5.6940575	RLTR13D6
chr12	65592331	65595331	ESCTE3982	10.32989	38.694492	24.231901	14.9469	RLTR13D6
chr12	67618807	67621807	ESCTE3987	7.3308897	12.6427555	9.872256	8.185207	RLTR13D6
chr12	71900268	71903268	ESCTE3991	14.995002	11.1103	10.769734	9.252843	RLTR13D6
chr12	83565576	83568576	ESCTE4009	18.327225	37.54515	38.142807	47.68773	RLTR13D6
chr12	87758949	87761949	ESCTE4014	0	0.7662276	0.89747787	0.3558786	RLTR13D6
chr12	88043889	88046889	ESCTE4015	7.3308897	37.162037	9.872256	11.743993	RLTR13D6
chr12	88110350	88113350	ESCTE4016	0.33322227	0.3831138	0	0	RLTR13D6
chr12	88339961	88342961	ESCTE4017	7.997334	10.344072	8.077301	8.185207	RLTR13D6
chr12	94261036	94264036	ESCTE4023	9.663445	7.279162	8.526039	8.185207	RLTR13D6
chr12	98138644	98141644	ESCTE4031	9.663445	28.35042	14.359646	18.149807	RLTR13D6
chr12	101108482	101111482	ESCTE4034	14.661779	30.26599	26.924335	33.452587	RLTR13D6
chr12	119717191	119720191	ESCTE4055	8.330557	6.896048	8.077301	5.6940575	RLTR13D6
chr13	3645435	3648435	ESCTE4061	11.329556	13.025868	9.872256	7.47345	RLTR13D6
chr13	4599201	4602201	ESCTE4074	11.329556	13.408982	7.179823	10.676357	RLTR13D6
chr13	4824468	4827468	ESCTE4078	9.996668	44.4412	23.783163	23.487986	RLTR13D6
chr13	16829031	16832031	ESCTE4120	10.663113	49.038567	19.295774	19.573322	RLTR13D6
chr13	17651412	17654412	ESCTE4124	11.329556	26.817965	18.847034	27.40265	RLTR13D6
chr13	18647638	18650638	ESCTE4128	9.663445	5.363593	6.282345	8.185207	RLTR13D6
chr13	25416350	25419350	ESCTE4160	12.662446	9.577845	12.56469	3.5587857	RLTR13D6
chr13	26003474	26006474	ESCTE4164	10.32989	18.389462	16.154602	21.352715	RLTR13D6
chr13	26112392	26115392	ESCTE4165	16.32789	47.889225	28.270552	24.9115	RLTR13D6
chr13	33561205	33564205	ESCTE4175	13.995335	15.324552	14.808384	16.014536	RLTR13D6
chr13	33561684	33564684	ESCTE4176	12.995668	14.941438	14.359646	16.726294	RLTR13D6
chr13	33725289	33728289	ESCTE4178	0.66644454	2.2986827	1.7949557	2.8470287	RLTR13D6
chr13	33742791	33745791	ESCTE4179	2.6657782	4.2142515	4.487389	4.270543	RLTR13D6
chr13	33746187	33749187	ESCTE4180	4.998334	4.9804792	3.1411724	1.7793928	RLTR13D6
chr13	50371600	50374600	ESCTE4194	8.663778	18.389462	12.56469	9.252843	RLTR13D6
chr13	50509625	50512625	ESCTE4198	8.663778	17.623234	12.115951	18.861565	RLTR13D6
chr13	50905545	50908545	ESCTE4199	10.996335	12.259642	13.910907	16.014536	RLTR13D6
chr13	51077298	51080298	ESCTE4200	14.661779	42.908745	35.450375	39.50252	RLTR13D6
chr13	52157042	52160042	ESCTE4202	12.995668	11.493414	14.359646	13.167507	RLTR13D6
chr13	61181674	61184674	ESCTE4215	8.330557	13.408982	10.320995	12.099872	RLTR13D6
chr13	61184007	61187007	ESCTE4216	10.996335	18.006348	12.115951	19.929201	RLTR13D6
chr13	67796902	67799902	ESCTE4277	7.664112	23.753056	18.847034	22.420351	RLTR13D6
chr13	67797498	67800498	ESCTE4278	10.32989	25.668623	24.680641	28.470285	RLTR13D6
chr13	71501827	71504827	ESCTE4290	12.662446	8.045389	9.423517	7.8293285	RLTR13D6
chr13	72946072	72949072	ESCTE4291	12.995668	14.941438	9.872256	18.861565	RLTR13D6
chr13	75398444	75401444	ESCTE4296	12.995668	19.15569	17.949556	18.505686	RLTR13D6
chr13	75398908	75401908	ESCTE4297	12.329224	19.15569	15.705862	20.285078	RLTR13D6
chr13	75798224	75801224	ESCTE4301	12.662446	16.090778	18.847034	17.793928	RLTR13D6
chr13	79867066	79870066	ESCTE4308	9.663445	53.252815	52.95119	54.8053	RLTR13D6
chr13	86179148	86182148	ESCTE4332	11.996001	37.162037	18.847034	48.399487	RLTR13D6
chr13	87312755	87315755	ESCTE4343	5.664778	22.986828	14.808384	28.470285	RLTR13D6
chr13	87592664	87595664	ESCTE4347	9.330223	7.279162	10.320995	6.761693	RLTR13D6
chr13	87743752	87746752	ESCTE4350	7.664112	6.896048	8.077301	13.879265	RLTR13D6
chr13	87744613	87747613	ESCTE4352	7.664112	4.9804792	5.384867	11.388115	RLTR13D6
chr13	88135829	88138829	ESCTE4356	9.330223	13.025868	11.218473	6.4058146	RLTR13D6
chr13	90244723	90247723	ESCTE4367	8.997001	14.558324	12.56469	14.235143	RLTR13D6
chr13	90434769	90437769	ESCTE4368	9.330223	17.623234	9.872256	11.032236	RLTR13D6
chr13	92685957	92688957	ESCTE4377	13.662112	15.707665	9.872256	13.523386	RLTR13D6
chr13	104155699	104158699	ESCTE4403	9.996668	9.194731	10.769734	10.676357	RLTR13D6
chr13	105492228	105495228	ESCTE4406	8.330557	7.279162	6.731084	7.1175714	RLTR13D6
chr13	111124356	111127356	ESCTE4408	13.995335	11.1103	9.872256	10.320478	RLTR13D6
chr13	112267823	112270823	ESCTE4409	11.329556	9.9609585	12.115951	8.896964	RLTR13D6
chr13	114277333	114280333	ESCTE4413	15.661447	52.103474	58.784798	65.12578	RLTR13D6
