chr	start	end	ID_class	score	strand	class	Tet1KO_MethylC	Tet1KO_TAB	Tet2KO_MethylC	Tet2KO_TAB	WT_MethylC	WT_TAB
chr1	191009736	191010684	ESCTE485_NonEnh	0	+	ESC_NonEnh	52.63679	5.6310782	72.92616	2.2940948	68.17277	6.6094255
chr15	56642597	56643545	ESCTE4857_noclass	0	+	ESC_noclass	59.36713	4.3729987	74.68186	0.97246623	81.18031	4.163793
chr15	56642597	56643545	ESCTE4857_NonEnh	0	+	ESC_NonEnh	59.36713	4.3729987	74.68186	0.97246623	81.18031	4.163793
chr1	191986734	191987088	ESCTE486_noclass	0	-	ESC_noclass	70.035614	2.6094737	75.50134	2.0420177	74.363304	3.5842295
chr15	57309205	57309615	ESCTE4862_noclass	0	+	ESC_noclass	54.56332	11.477812	44.752728	3.7276883	68.120705	10.700629
chr15	57309205	57309615	ESCTE4862_NonEnh	0	+	ESC_NonEnh	54.56332	11.477812	44.752728	3.7276883	68.120705	10.700629
chr15	59719938	59720341	ESCTE4865_noclass	0	+	ESC_noclass	67.51384	4.4852943	67.94689	0.49189815	71.17185	8.577904
chr15	65926075	65926946	ESCTE4875_REDE	0	+	ESC_REDE	0.77519375	1.2696697	4.6997266	0.5344655	2.9257703	0.9594298
chr15	68395820	68396812	ESCTE4878_noclass	0	-	ESC_noclass	66.453255	4.1384	62.47372	1.5378658	66.69841	5.8816204
chr15	68395820	68396812	ESCTE4878_NonEnh	0	-	ESC_NonEnh	66.453255	4.1384	62.47372	1.5378658	66.69841	5.8816204
chr15	71294641	71295584	ESCTE4880_noclass	0	-	ESC_noclass	34.693016	2.6666667	50.084236	2.3190749	44.82053	6.6242948
chr15	71294641	71295584	ESCTE4880_NonEnh	0	-	ESC_NonEnh	34.693016	2.6666667	50.084236	2.3190749	44.82053	6.6242948
chr15	75159806	75160748	ESCTE4884_noclass	0	+	ESC_noclass	91.79293	2.5852947	72.28175	2.1697536	96	2.7107518
chr15	75159806	75160748	ESCTE4884_NonEnh	0	+	ESC_NonEnh	91.79293	2.5852947	72.28175	2.1697536	96	2.7107518
chr15	75634362	75634715	ESCTE4892_noclass	0	+	ESC_noclass	5.3829374	0.93240094	11.581821	2.157283	3.4701598	2.3053513
chr15	79904679	79905075	ESCTE4895_noclass	0	-	ESC_noclass	0	0	0.54232806	0.32233202	0.5367069	0.23419203
chr15	81967802	81968236	ESCTE4896_noclass	0	+	ESC_noclass	0	0	7.3078275	1.6709256	0	1.0889356
chr2	3248824	3249204	ESCTE490_noclass	0	+	ESC_noclass	24.458334	4.1233296	28.70712	2.949616	31.528057	7.5583215
chr15	82732854	82733783	ESCTE4903_noclass	0	-	ESC_noclass	56.557476	4.768817	70.6106	1.898305	64.912796	6.6766567
chr15	82732854	82733783	ESCTE4903_NonEnh	0	-	ESC_NonEnh	56.557476	4.768817	70.6106	1.898305	64.912796	6.6766567
chr15	85713614	85714569	ESCTE4905_noclass	0	-	ESC_noclass	49.03396	2.936538	65.23286	1.5599545	70.70434	6.235005
chr15	85865775	85866141	ESCTE4906_noclass	0	-	ESC_noclass	0.40983605	0	0.32258064	0	0.35714287	0.61728394
chr15	91863923	91864803	ESCTE4911_REDE	0	-	ESC_REDE	0	0	0.6944445	0.20790021	0	0.22624435
chr15	91912064	91912455	ESCTE4912_noclass	0	-	ESC_noclass	52.974358	6.1069093	47.25114	1.3782325	79.64692	9.355702
chr15	95419609	95419971	ESCTE4917_noclass	0	+	ESC_noclass	68.94759	2.9100528	63.939392	0.43103448	83.263725	2.1957672
chr15	95419609	95419971	ESCTE4917_NonEnh	0	+	ESC_NonEnh	68.94759	2.9100528	63.939392	0.43103448	83.263725	2.1957672
chr15	96244786	96245139	ESCTE4919_REDE	0	+	ESC_REDE	0.7090996	0.37878788	1.3238527	0.09803922	0.13227515	0.37403476
chr15	97491654	97492039	ESCTE4923_noclass	0	-	ESC_noclass	44.35621	7.3683214	72.25896	1.7725174	51.354504	9.955348
chr15	97491654	97492039	ESCTE4923_NonEnh	0	-	ESC_NonEnh	44.35621	7.3683214	72.25896	1.7725174	51.354504	9.955348
chr15	100269865	100270180	ESCTE4928_noclass	0	+	ESC_noclass	0	0.5050505	0	1.0088446	0.16666667	0.23584905
chr15	100314511	100314889	ESCTE4930_noclass	0	+	ESC_noclass	46.38388	6.4806356	54.673695	3.2507076	35.7644	9.007294
chr15	101667300	101667669	ESCTE4932_noclass	0	-	ESC_noclass	38.324497	3.2006881	53.085487	1.8080868	63.003265	2.2440085
chr16	3532084	3532490	ESCTE4940_REDE	0	+	ESC_REDE	20.099258	4.9643764	52.96965	2.4216526	46.78897	5.422066
chr16	3795080	3795699	ESCTE4942_noclass	0	-	ESC_noclass	84.698	0	69.14287	1.8763163	85.19966	4.8446274
chr16	3795080	3795699	ESCTE4942_NonEnh	0	-	ESC_NonEnh	84.698	0	69.14287	1.8763163	85.19966	4.8446274
chr16	3883029	3883972	ESCTE4943_noclass	0	-	ESC_noclass	31.971266	3.3835793	41.72002	1.4683446	35.520428	7.794454
chr16	4818315	4818727	ESCTE4945_noclass	0	-	ESC_noclass	6.647914	1.8889912	56.30857	2.68234	19.92484	6.6059103
chr16	8288403	8288808	ESCTE4946_noclass	0	+	ESC_noclass	69.74718	1.2345679	59.18291	2.599394	83.09524	3.8415158
chr16	9106500	9106924	ESCTE4950_noclass	0	+	ESC_noclass	50.759094	9.30736	76.34524	2.8584573	67.50185	11.582231
chr16	9106500	9106924	ESCTE4950_NonEnh	0	+	ESC_NonEnh	50.759094	9.30736	76.34524	2.8584573	67.50185	11.582231
chr16	10227270	10227665	ESCTE4956_noclass	0	-	ESC_noclass	9.677228	1.754386	28.712349	1.462963	23.032812	6.483124
chr16	12317821	12318149	ESCTE4968_noclass	0	+	ESC_noclass	36.666668	0	45.57706	0.7407408	62.982075	3.0578024
chr16	13739179	13739593	ESCTE4974_noclass	0	+	ESC_noclass	1.4492754	0.42735043	5.5546045	0.45766592	1.5034411	0.7305669
chr16	13748848	13749232	ESCTE4975_noclass	0	+	ESC_noclass	0.5004085	0.6179305	0.25252527	1.049697	1.4086922	0.2565336
chr16	13981589	13981997	ESCTE4978_noclass	0	-	ESC_noclass	19.780167	7.2156014	34.314316	1.8047022	30.872849	7.6692467
chr16	14345160	14345574	ESCTE4979_noclass	0	+	ESC_noclass	70.007744	3.6865687	64.141716	1.63357	67.67939	6.6745152
chr16	15462870	15463507	ESCTE4990_noclass	0	+	ESC_noclass	36.49022	5.993761	62.985443	2.6416752	57.698982	9.4104185
chr16	15462870	15463507	ESCTE4990_NonEnh	0	+	ESC_NonEnh	36.49022	5.993761	62.985443	2.6416752	57.698982	9.4104185
chr16	16664267	16665211	ESCTE4997_noclass	0	-	ESC_noclass	34.68161	6.0078716	53.411053	1.5344013	49.247143	8.844441
chr16	16664267	16665211	ESCTE4997_NonEnh	0	-	ESC_NonEnh	34.68161	6.0078716	53.411053	1.5344013	49.247143	8.844441
chr16	16684835	16685273	ESCTE4999_REDE	0	-	ESC_REDE	3.6004646	2.6742582	20.13751	1.2156862	6.2291274	3.4601347
chr1	8094271	8095096	ESCTE50_noclass	0	+	ESC_noclass	55.39596	1.8007663	66.6398	0.32894737	69.73378	7.1715927
chr1	8094271	8095096	ESCTE50_NonEnh	0	+	ESC_NonEnh	55.39596	1.8007663	66.6398	0.32894737	69.73378	7.1715927
chr16	18849654	18850109	ESCTE5006_noclass	0	-	ESC_noclass	10.733487	3.3333333	24.533762	2.4219422	14.134053	5.7853107
chr16	18849654	18850109	ESCTE5006_NonEnh	0	-	ESC_NonEnh	10.733487	3.3333333	24.533762	2.4219422	14.134053	5.7853107
chr16	19035636	19036034	ESCTE5009_noclass	0	+	ESC_noclass	0.75757575	0	3.15746	0.7870371	1.7723004	0
chr16	19861994	19862341	ESCTE5014_noclass	0	+	ESC_noclass	30.100271	7.4725814	65.06771	2.6412816	38.536716	12.228361
chr16	20361582	20361966	ESCTE5019_noclass	0	+	ESC_noclass	0.49019608	0.5208333	1.4714371	0.35460994	0	1.1610614
chr16	20860509	20861394	ESCTE5020_REDE	0	-	ESC_REDE	8.481906	3.3148024	71.69817	3.0171895	43.76891	8.808873
chr16	21120412	21120817	ESCTE5029_noclass	0	+	ESC_noclass	32.094948	2.9131653	41.427917	3.3438587	39.74636	6.6639566
chr2	10074648	10074979	ESCTE503_noclass	0	+	ESC_noclass	11.514324	3.4547153	25.941437	1.4491907	16.867332	4.818104
chr16	23924075	23924471	ESCTE5036_noclass	0	+	ESC_noclass	71.03343	5.237288	70.093544	1.4589481	83.406715	7.106393
chr16	23924075	23924471	ESCTE5036_NonEnh	0	+	ESC_NonEnh	71.03343	5.237288	70.093544	1.4589481	83.406715	7.106393
chr16	25893100	25893460	ESCTE5038_noclass	0	-	ESC_noclass	70.79236	1.3793104	59.66808	1.0263481	80.4705	4.509303
chr16	25893100	25893460	ESCTE5038_NonEnh	0	-	ESC_NonEnh	70.79236	1.3793104	59.66808	1.0263481	80.4705	4.509303
chr2	10272803	10273231	ESCTE504_noclass	0	+	ESC_noclass	0	0.75757575	10.438873	1.3766932	4.4283414	0.7081657
chr16	27009377	27010161	ESCTE5040_noclass	0	+	ESC_noclass	46.629715	4.2484183	57.783005	1.9241527	60.76401	6.6088667
chr16	27009377	27010161	ESCTE5040_NonEnh	0	+	ESC_NonEnh	46.629715	4.2484183	57.783005	1.9241527	60.76401	6.6088667
chr16	27172445	27172586	ESCTE5041_noclass	0	-	ESC_noclass	76.15333	4.059829	78.72745	1.3401655	72.576164	5.103359
chr16	27172445	27172586	ESCTE5041_NonEnh	0	-	ESC_NonEnh	76.15333	4.059829	78.72745	1.3401655	72.576164	5.103359
chr16	33176767	33177143	ESCTE5056_noclass	0	-	ESC_noclass	3.7857144	3.6519608	23.822586	3.237299	2.806863	1.9098355
chr16	35036935	35037292	ESCTE5058_noclass	0	-	ESC_noclass	0	2.0202022	21.67935	2.9722416	3.2538147	1.4081633
chr2	11612252	11612465	ESCTE507_noclass	0	+	ESC_noclass	69.09681	4.152381	72.57468	2.2065446	55.88788	8.727412
chr16	44292500	44293449	ESCTE5071_noclass	0	+	ESC_noclass	19.538462	6.957578	55.254883	3.1377716	59.036983	5.3917766
chr16	44292500	44293449	ESCTE5071_NonEnh	0	+	ESC_NonEnh	19.538462	6.957578	55.254883	3.1377716	59.036983	5.3917766
chr16	49293563	49293815	ESCTE5077_noclass	0	+	ESC_noclass	46.08834	1.7028986	65.22746	1.3717538	77.05869	3.9533114
chr2	11682589	11682956	ESCTE508_noclass	0	-	ESC_noclass	49.383713	2.0774515	49.880287	3.368901	23.800583	4.247225
chr16	51302526	51302889	ESCTE5080_noclass	0	-	ESC_noclass	67.28352	1.5388258	65.548935	0.3508772	72.356445	4.750254
chr16	56897167	56898101	ESCTE5088_noclass	0	-	ESC_noclass	72.227066	7.328373	68.78416	2.1819353	55.838154	8.242156
chr16	56897167	56898101	ESCTE5088_NonEnh	0	-	ESC_NonEnh	72.227066	7.328373	68.78416	2.1819353	55.838154	8.242156
chr16	61412640	61413495	ESCTE5095_noclass	0	-	ESC_noclass	70.004395	2.777778	63.307224	1.4488857	79.98176	0.6944445
chr16	61412640	61413495	ESCTE5095_NonEnh	0	-	ESC_NonEnh	70.004395	2.777778	63.307224	1.4488857	79.98176	0.6944445
chr16	62638636	62639027	ESCTE5098_noclass	0	+	ESC_noclass	29.606821	9.001782	63.474216	2.494903	47.953426	11.47116
chr16	64135903	64136811	ESCTE5102_noclass	0	+	ESC_noclass	32.621284	5.5944057	46.898613	0.8808211	44.33789	6.7253537
chr16	64135903	64136811	ESCTE5102_NonEnh	0	+	ESC_NonEnh	32.621284	5.5944057	46.898613	0.8808211	44.33789	6.7253537
chr16	68203501	68203664	ESCTE5106_noclass	0	+	ESC_noclass	70.238716	0	49.39792	0.64102566	59.668804	4.257595
chr16	78640250	78640630	ESCTE5124_noclass	0	+	ESC_noclass	62.786816	6.444312	55.373566	1.7861558	73.68152	6.0599246
chr16	86991355	86991954	ESCTE5131_noclass	0	-	ESC_noclass	40.42153	3.9688375	43.6474	1.7526011	33.99158	2.789525
chr16	86991355	86991954	ESCTE5131_NonEnh	0	-	ESC_NonEnh	40.42153	3.9688375	43.6474	1.7526011	33.99158	2.789525
chr16	89709764	89710179	ESCTE5134_noclass	0	+	ESC_noclass	87.77733	7.2287116	91.01648	2.9492018	87.83318	8.913894
chr16	89709764	89710179	ESCTE5134_NonEnh	0	+	ESC_NonEnh	87.77733	7.2287116	91.01648	2.9492018	87.83318	8.913894
chr16	92212871	92213218	ESCTE5138_noclass	0	+	ESC_noclass	39.734035	12.163595	55.247448	0.85631347	46.7108	16.410257
chr16	93907675	93908010	ESCTE5139_noclass	0	-	ESC_noclass	1.9742785	2.530795	7.3801994	1.5414152	0	1.1433609
chr16	95977906	95978318	ESCTE5141_noclass	0	+	ESC_noclass	36.962944	3.0032556	57.274532	1.7739894	48.569084	6.8165326
chr17	3054906	3055289	ESCTE5144_noclass	0	+	ESC_noclass	33.65512	7.2565994	59.219955	2.0049727	44.812492	8.382106
chr17	3616365	3616745	ESCTE5146_REDE	0	+	ESC_REDE	1.0731707	0.5208333	3.6477427	1.1627907	1.311388	0.9764891
chr17	5322559	5322955	ESCTE5147_noclass	0	-	ESC_noclass	52.304752	11.527591	58.710564	2.601028	24.726929	8.553982
chr17	12197418	12197768	ESCTE5156_noclass	0	-	ESC_noclass	71.913925	2.3994253	71.042175	0.5887682	77.84373	7.3249664
chr17	17739245	17739650	ESCTE5164_REDE	0	-	ESC_REDE	3.7832513	2.224863	7.0296216	1.4225079	29.520178	10.451748
chr17	22519820	22520666	ESCTE5195_REDE	0	-	ESC_REDE	1.2345679	0.4385965	20.88887	1.7263165	7.2403193	3.0336876
chr17	27271625	27272014	ESCTE5200_noclass	0	+	ESC_noclass	78.17577	1.7830596	65.726654	0.6063074	77.888916	3.4549081
chr17	27271625	27272014	ESCTE5200_NonEnh	0	+	ESC_NonEnh	78.17577	1.7830596	65.726654	0.6063074	77.888916	3.4549081
chr17	27277581	27277983	ESCTE5202_noclass	0	+	ESC_noclass	79.96125	1.8679556	78.87165	1.9168638	84.08222	9.694716
chr17	27277581	27277983	ESCTE5202_NonEnh	0	+	ESC_NonEnh	79.96125	1.8679556	78.87165	1.9168638	84.08222	9.694716
chr17	29350657	29351389	ESCTE5206_noclass	0	+	ESC_noclass	5.137109	1.2174248	46.76141	1.8062499	19.783735	4.6946726
chr17	29350657	29351389	ESCTE5206_NonEnh	0	+	ESC_NonEnh	5.137109	1.2174248	46.76141	1.8062499	19.783735	4.6946726
chr17	29351531	29351635	ESCTE5207_noclass	0	+	ESC_noclass	18.58046	5.8730164	54.72288	3.4751036	34.130527	6.5703835
chr17	29351531	29351635	ESCTE5207_NonEnh	0	+	ESC_NonEnh	18.58046	5.8730164	54.72288	3.4751036	34.130527	6.5703835
chr17	29629516	29629938	ESCTE5208_noclass	0	-	ESC_noclass	14.823947	3.0158265	22.332085	0.97445184	17.609304	3.2905283
chr17	30598383	30598784	ESCTE5209_noclass	0	+	ESC_noclass	1.3230886	0	1.2874701	0.36939085	2.1276298	0.63559324
chr17	32551519	32551914	ESCTE5213_noclass	0	+	ESC_noclass	18.915043	4.1137567	48.18442	1.5122648	38.99385	4.4333158
chr17	32563993	32564385	ESCTE5214_noclass	0	+	ESC_noclass	62.22475	5.4610095	74.09383	1.6917998	58.700615	9.455433
chr17	32563993	32564385	ESCTE5214_NonEnh	0	+	ESC_NonEnh	62.22475	5.4610095	74.09383	1.6917998	58.700615	9.455433
chr17	34748431	34749362	ESCTE5219_noclass	0	+	ESC_noclass	82.26884	3.400471	79.15742	2.3085916	89.52622	6.246159
chr17	34748431	34749362	ESCTE5219_NonEnh	0	+	ESC_NonEnh	82.26884	3.400471	79.15742	2.3085916	89.52622	6.246159
chr17	35280342	35280744	ESCTE5225_noclass	0	+	ESC_noclass	22.968283	2.2987285	45.46587	2.5706735	24.887354	4.4437985
chr17	35280342	35280744	ESCTE5225_NonEnh	0	+	ESC_NonEnh	22.968283	2.2987285	45.46587	2.5706735	24.887354	4.4437985
chr17	35769645	35769924	ESCTE5226_noclass	0	+	ESC_noclass	59.784832	1.6666666	66.21131	4.0131125	72.43939	3.9525692
chr17	35769645	35769924	ESCTE5226_NonEnh	0	+	ESC_NonEnh	59.784832	1.6666666	66.21131	4.0131125	72.43939	3.9525692
chr17	40495202	40496078	ESCTE5261_noclass	0	-	ESC_noclass	19.243633	6.0599833	39.57858	1.6958351	12.508134	4.031184
chr17	40899682	40900069	ESCTE5263_noclass	0	-	ESC_noclass	18.245615	1.25	26.126913	2.1862597	4.761905	1.9472674
chr17	41367116	41367558	ESCTE5269_noclass	0	-	ESC_noclass	65.77489	9.102564	70.251236	2.1985254	69.631615	5.2769504
chr17	42826448	42826825	ESCTE5275_noclass	0	-	ESC_noclass	59.73065	9.915846	61.501945	1.5783745	66.15887	10.4437475
chr17	48352906	48353307	ESCTE5278_noclass	0	-	ESC_noclass	10.565789	1.754386	42.890133	3.8085623	4.748787	3.3771956
chr17	54483543	54484489	ESCTE5284_noclass	0	-	ESC_noclass	58.19171	6.8489947	56.039757	0.8181818	72.71816	7.355468
chr17	54483543	54484489	ESCTE5284_NonEnh	0	-	ESC_NonEnh	58.19171	6.8489947	56.039757	0.8181818	72.71816	7.355468
chr17	54884787	54885175	ESCTE5286_noclass	0	+	ESC_noclass	71.725685	7.2432265	72.60061	1.9735672	74.99187	4.7148857
chr17	57610079	57611015	ESCTE5292_noclass	0	+	ESC_noclass	53.903126	5.5379705	65.00732	1.9846147	59.312267	4.667166
chr17	57610079	57611015	ESCTE5292_NonEnh	0	+	ESC_NonEnh	53.903126	5.5379705	65.00732	1.9846147	59.312267	4.667166
chr17	58404630	58405607	ESCTE5298_noclass	0	-	ESC_noclass	42.971664	5.745307	50.637062	0.8934837	57.74557	6.035586
chr17	58404630	58405607	ESCTE5298_NonEnh	0	-	ESC_NonEnh	42.971664	5.745307	50.637062	0.8934837	57.74557	6.035586
chr17	62111766	62112178	ESCTE5308_REDE	0	+	ESC_REDE	32.055473	8.858237	67.18116	1.3974359	40.832077	10.458799
chr17	65167893	65168260	ESCTE5314_noclass	0	-	ESC_noclass	62.92317	5.515152	77.22145	1.1655735	62.046005	6.7971673
chr17	65167893	65168260	ESCTE5314_NonEnh	0	-	ESC_NonEnh	62.92317	5.515152	77.22145	1.1655735	62.046005	6.7971673
chr17	69563428	69563738	ESCTE5324_noclass	0	-	ESC_noclass	43.737198	2.2105262	36.968643	0.42372882	51.704773	2.057971
chr17	70877355	70877437	ESCTE5326_noclass	0	+	ESC_noclass	67.273476	4.6042724	56.959255	2.2150877	73.60784	6.356828
chr17	74053324	74053665	ESCTE5332_noclass	0	+	ESC_noclass	15.273792	6.944445	20.070713	1.7197043	13.197123	3.875589
chr17	74138089	74139029	ESCTE5333_REDE	0	+	ESC_REDE	29.803753	5.4156528	58.046185	1.7712811	53.296204	9.814171
chr17	77618223	77618556	ESCTE5338_noclass	0	-	ESC_noclass	34.42318	3.1029186	37.833942	1.199495	66.69086	4.36841
chr17	81995648	81996406	ESCTE5344_noclass	0	+	ESC_noclass	63.283596	5.5053644	55.942364	3.9573653	68.6198	10.180083
chr17	81995648	81996406	ESCTE5344_NonEnh	0	+	ESC_NonEnh	63.283596	5.5053644	55.942364	3.9573653	68.6198	10.180083
chr17	82311815	82312696	ESCTE5348_REDE	0	+	ESC_REDE	1.8940185	2.0674362	50.702507	3.5306544	30.531376	9.107652
chr17	94651255	94652134	ESCTE5387_REDE	0	-	ESC_REDE	0.9157509	1.490796	2.0181732	0.54968697	0.8770674	1.1731918
chr17	94773697	94774550	ESCTE5388_noclass	0	-	ESC_noclass	58.214806	4.157277	64.51945	1.6476644	61.073475	7.8756742
chr17	94773697	94774550	ESCTE5388_NonEnh	0	-	ESC_NonEnh	58.214806	4.157277	64.51945	1.6476644	61.073475	7.8756742
chr18	3346742	3347105	ESCTE5392_noclass	0	-	ESC_noclass	50.076958	2.7327576	63.56728	2.720761	58.26645	12.1602335
chr18	3352063	3352423	ESCTE5393_noclass	0	-	ESC_noclass	7.5996675	2.8983002	19.521149	2.4441311	25.375795	6.2480187
chr18	3352063	3352423	ESCTE5393_NonEnh	0	-	ESC_NonEnh	7.5996675	2.8983002	19.521149	2.4441311	25.375795	6.2480187
chr18	3359866	3360233	ESCTE5394_noclass	0	-	ESC_noclass	6.8937654	3.6440635	37.02925	3.701631	18.187878	6.5126257
chr18	3449548	3450010	ESCTE5395_noclass	0	+	ESC_noclass	21.54867	5.809554	60.32262	2.3217084	43.1138	5.9695725
chr18	3593289	3594219	ESCTE5400_noclass	0	-	ESC_noclass	41.789387	7.027974	55.46717	2.2049549	56.149265	6.9912896
chr18	3593289	3594219	ESCTE5400_NonEnh	0	-	ESC_NonEnh	41.789387	7.027974	55.46717	2.2049549	56.149265	6.9912896
chr18	4581452	4582412	ESCTE5405_noclass	0	+	ESC_noclass	49.80159	7.9502554	69.4896	1.2991308	61.934975	6.2779584
chr18	4581452	4582412	ESCTE5405_NonEnh	0	+	ESC_NonEnh	49.80159	7.9502554	69.4896	1.2991308	61.934975	6.2779584
chr18	6268962	6269372	ESCTE5408_noclass	0	-	ESC_noclass	69.50683	4.412625	63.23784	2.8490286	74.869965	9.775453
chr18	6383736	6384160	ESCTE5411_noclass	0	-	ESC_noclass	82.0091	4.4538126	81.44821	1.6095421	80.99319	3.621795
chr18	6681566	6681953	ESCTE5413_noclass	0	-	ESC_noclass	59.252975	7.498169	63.939392	5.3742876	51.597668	8.836978
chr18	7010893	7011228	ESCTE5414_noclass	0	-	ESC_noclass	46.06967	2.5787547	44.363846	0.90097404	68.37933	4.671979
chr18	7750394	7750781	ESCTE5420_noclass	0	-	ESC_noclass	44.948273	7.7179213	37.06846	1.7649163	55.905365	3.7951753
chr18	8136605	8137327	ESCTE5425_REDE	0	+	ESC_REDE	2.8553922	1.948052	6.9549356	2.0384896	8.214625	0.989011
chr18	8193852	8194727	ESCTE5427_REDE	0	+	ESC_REDE	2.3541667	0.5050505	44.314568	2.1220825	43.233425	11.230031
chr18	8460868	8461243	ESCTE5429_noclass	0	+	ESC_noclass	16.793991	14.009663	50.264553	3.4656897	12.933972	7.049297
chr18	9456436	9456809	ESCTE5439_noclass	0	+	ESC_noclass	26.228601	4.6842203	55.64151	2.2393172	26.674875	9.813082
chr18	9895321	9895730	ESCTE5444_noclass	0	+	ESC_noclass	87.14026	3.5029588	75.79199	2.06945	67.90336	3.3132644
chr18	9895321	9895730	ESCTE5444_NonEnh	0	+	ESC_NonEnh	87.14026	3.5029588	75.79199	2.06945	67.90336	3.3132644
chr18	9900757	9901168	ESCTE5445_noclass	0	+	ESC_noclass	77.938095	1.62406	69.25962	1.1784512	64.471176	3.2257466
chr18	9900757	9901168	ESCTE5445_NonEnh	0	+	ESC_NonEnh	77.938095	1.62406	69.25962	1.1784512	64.471176	3.2257466
chr18	9907777	9908181	ESCTE5447_noclass	0	-	ESC_noclass	70.79557	3.0395246	69.284355	1.6492691	72.070274	7.7648687
chr18	11961755	11962095	ESCTE5450_REDE	0	+	ESC_REDE	0.5376344	0	1.2345679	0	3.2936509	1.9086357
chr18	12367132	12367309	ESCTE5456_noclass	0	-	ESC_noclass	84.41858	1.6666666	86.48413	1.635318	74.73307	6.3691473
chr18	12367332	12367427	ESCTE5457_noclass	0	-	ESC_noclass	64.815384	3.173077	85.043945	1.795496	78.395065	7.9044614
chr18	16179878	16180601	ESCTE5464_noclass	0	-	ESC_noclass	1.2820513	1.3333334	14.675664	0.9302325	6.4814816	0.75757575
chr18	19063136	19064084	ESCTE5486_REDE	0	+	ESC_REDE	5.0076375	2.686283	19.699028	0.99121916	18.45931	5.372005
chr2	23926709	23927103	ESCTE549_noclass	0	-	ESC_noclass	88.1858	0.6944445	73.189545	2.145123	87.535515	1.1062158
chr18	19453039	19453433	ESCTE5494_noclass	0	+	ESC_noclass	30.692715	3.3808932	71.025696	2.4152277	32.813187	9.326665
chr18	19459657	19459955	ESCTE5495_noclass	0	+	ESC_noclass	65.8913	3.3596838	62.7381	2.2366958	74.24905	3.5364146
chr18	20289549	20290479	ESCTE5502_noclass	0	+	ESC_noclass	48.68912	4.760708	54.793682	1.5642973	61.050674	7.747027
chr18	20289549	20290479	ESCTE5502_NonEnh	0	+	ESC_NonEnh	48.68912	4.760708	54.793682	1.5642973	61.050674	7.747027
chr18	21067296	21067690	ESCTE5509_noclass	0	+	ESC_noclass	61.83668	4.328265	70.76956	2.161239	56.95555	10.702865
chr18	21388878	21389270	ESCTE5512_noclass	0	+	ESC_noclass	66.24149	1.8518519	71.077324	0	76.17404	5.0461764
chr18	21388878	21389270	ESCTE5512_NonEnh	0	+	ESC_NonEnh	66.24149	1.8518519	71.077324	0	76.17404	5.0461764
chr18	22687420	22687761	ESCTE5521_noclass	0	+	ESC_noclass	34.193817	5.4882164	56.491924	2.0838206	38.800987	6.2640786
chr18	23951488	23951900	ESCTE5525_noclass	0	-	ESC_noclass	54.57912	4.433416	45.871986	1.4006063	42.27	10.954211
chr18	24215583	24215976	ESCTE5526_noclass	0	+	ESC_noclass	1.3605442	0.6442577	1.8969389	0.7079919	1.1408731	1.0067322
chr18	25402329	25403273	ESCTE5528_REDE	0	-	ESC_REDE	1.5888494	0.47619048	3.724353	1.4310842	3.2606962	1.8848438
chr18	25423606	25423935	ESCTE5529_noclass	0	-	ESC_noclass	6.1011906	4.92911	24.799799	2.3544977	3.982684	2.8544228
chr2	25781110	25781468	ESCTE553_noclass	0	+	ESC_noclass	48.179924	3.9751878	50.44056	1.6488388	58.497295	3.889328
chr18	30334517	30335485	ESCTE5539_noclass	0	-	ESC_noclass	17.355583	3.4118638	39.752026	0.98541605	16.753511	7.4330635
chr18	30334517	30335485	ESCTE5539_NonEnh	0	-	ESC_NonEnh	17.355583	3.4118638	39.752026	0.98541605	16.753511	7.4330635
chr2	26878641	26879056	ESCTE554_noclass	0	+	ESC_noclass	44.23058	4.3641114	66.19401	2.5105486	51.66112	6.759608
chr2	26878641	26879056	ESCTE554_NonEnh	0	+	ESC_NonEnh	44.23058	4.3641114	66.19401	2.5105486	51.66112	6.759608
chr18	30374834	30375249	ESCTE5541_REDE	0	-	ESC_REDE	6.0174766	3.101852	20.616882	3.9721115	16.051235	4.0052924
chr18	30697703	30698566	ESCTE5542_REDE	0	+	ESC_REDE	0.44444448	0.7352941	0	0	0.45454544	1.2009419
chr18	44898091	44898980	ESCTE5561_REDE	0	-	ESC_REDE	5.8573074	3.2960951	19.414093	1.4569607	10.235253	3.7265728
chr18	44911093	44912040	ESCTE5562_noclass	0	+	ESC_noclass	74.811745	3.0741343	71.84908	1.8995637	84.52228	6.839667
chr18	44911093	44912040	ESCTE5562_NonEnh	0	+	ESC_NonEnh	74.811745	3.0741343	71.84908	1.8995637	84.52228	6.839667
chr18	49970444	49970787	ESCTE5567_noclass	0	-	ESC_noclass	52.410645	3.8697708	55.849766	1.8636208	47.083332	9.48313
chr18	50871810	50872215	ESCTE5570_noclass	0	+	ESC_noclass	38.280907	3.125	61.31831	0.99191064	43.69153	10.63661
chr18	51932405	51933234	ESCTE5571_REDE	0	+	ESC_REDE	0	0.9852217	4.7948737	1.0468361	0.75757575	0.9375
chr18	56670864	56671283	ESCTE5579_noclass	0	-	ESC_noclass	7.3691626	2.995161	56.696957	1.9631444	25.411236	10.280743
chr18	60085021	60085658	ESCTE5583_noclass	0	-	ESC_noclass	60.20485	2.3689516	65.97726	1.9736841	66.921326	4.645469
chr18	60085021	60085658	ESCTE5583_NonEnh	0	-	ESC_NonEnh	60.20485	2.3689516	65.97726	1.9736841	66.921326	4.645469
